Rank,Team,Player,"Fantasy Position",Games,ADP,Bye,SOS,InjuryRisk,"Floor Proj","Consensus Proj","DS Proj",CeilingProj,"3D Value"
299,DAL,"Jaydon Blue",RB,17,21.05,10,0%,29%,57.5,62,68,196.2,-16.1
300,KC,"Brashard Smith",RB,17,20.05,10,0%,23%,58.7,47,72,186.1,-16.2
301,DEN,"Evan Engram",TE,17,282.09,12,0%,67%,119.9,125,130,219,-16.3
302,NYJ,"Isaiah Davis",RB,17,488.05,9,0%,0%,70,44,74,173.2,-16.3
303,WAS,"Washington Commanders",DEF,17,22.12,12,0%,0%,86.1,66,86,86.1,-16.4
304,NE,"Mack Hollins",WR,17,278.06,14,0%,6%,68.9,64,77,187.4,-16.4
305,PHI,"Marquise Brown",WR,17,191.06,9,0%,94%,66.9,88,73,196.5,-16.4
306,NE,"Kyle Williams",WR,17,20.01,14,0%,5%,66.2,65,73,196.5,-16.4
307,CLE,"Andre Szmyt",K,17,508.01,9,0%,0%,128.6,,133,156.5,-16.5
308,LVR,"Matt Gay",K,17,179.01,8,0%,0%,129.9,141,133,155.1,-16.6
309,BUF,"Ty Johnson",RB,17,181.09,7,0%,25%,69.9,69,82,152.2,-16.6
310,IND,"Nick Westbrook-Ikhine",WR,17,101.06,11,0%,0%,66.4,59,75,188.7,-16.6
311,UNS,"Curtis Samuel",WR,17,282.05,18,-,44%,65.4,5,82,175.8,-16.7
312,UNS,"Nick Chubb",RB,17,238.01,18,-,61%,53.9,28,77,169.4,-17
313,WAS,"Jaylin Lane",WR,17,437.04,12,0%,0%,60.1,28,67,203.7,-17.3
314,WAS,"Dyami Brown",WR,17,96.06,12,0%,59%,58.9,57,69,198.7,-17.5
315,JAC,"LeQuint Allen",RB,17,438.09,8,0%,17%,64.7,32,70,168.9,-17.6
316,TEN,"Nicholas Singleton",RB,17,19.01,10,0%,0%,47.3,43,56,208.5,-17.8
317,MIA,"Tutu Atwell",WR,17,97.12,12,0%,15%,63.5,69,69,189.8,-18
318,CHI,"Zavion Thomas",WR,17,389.12,5,0%,0%,57,,67,197.7,-18.1
319,UNS,"Austin Ekeler",RB,17,252.11,18,-,84%,51.5,33,69,171.7,-18.5
320,CAR,"Xavier Legette",WR,17,486.01,14,0%,82%,61.5,92,65,194.3,-18.5
321,NYJ,"Cade York",K,17,61.02,9,0%,0%,128.3,88,131,153.2,-18.6
322,UNS,"Kareem Hunt",RB,17,281.09,18,-,42%,51.5,24,74,158.3,-18.8
323,CHI,"Kalif Raymond",WR,17,294.05,5,0%,6%,65,42,71,176.8,-18.9
324,NE,"Demario Douglas",WR,17,27.02,14,0%,30%,62.8,111,66,185.2,-19.1
325,IND,"Ashton Dulin",WR,17,158.11,11,0%,0%,58.8,21,65,189.3,-19.1
326,WAS,"Luke McCaffrey",WR,17,485.02,12,0%,8%,60.1,37,63,192.9,-19.1
327,LAR,"Colby Parkinson",TE,17,14.02,8,0%,0%,109.6,78,126,216.7,-19.3
328,LAC,"Brenen Thompson",WR,17,391.05,12,0%,0%,55.5,,62,197.5,-19.3
329,NYG,"Malachi Fields",WR,17,21.11,14,0%,0%,51.9,60,61,198.3,-19.6
330,UNS,"Noah Brown",WR,17,275.09,18,-,0%,59.4,22,70,174.7,-19.7
331,UNS,"Antonio Gibson",RB,17,134.04,18,-,22%,48.2,4,74,148.2,-19.8
332,GB,"Christopher Brooks",RB,17,501.02,5,0%,0%,50.5,43,56,182.4,-19.9
333,UNS,"Sterling Shepard",WR,17,313.05,18,-,82%,60.1,1,71,169.7,-20
334,MIA,"Jalen Tolbert",WR,17,70.01,12,0%,0%,57.4,73,64,184.8,-20.1
335,NO,"Bryce Lance",WR,17,389.04,11,0%,0%,52.6,,58,195.9,-20.2
336,SF,"Jordan James",RB,17,441.07,14,0%,0%,47.9,41,53,186.2,-20.2
337,WAS,"Treylon Burks",WR,17,69.03,12,0%,29%,56,24,61,188.6,-20.3
338,UNS,"Tyler Lockett",WR,17,339.09,18,-,37%,54,85,67,172.1,-20.8
339,PHI,"Tank Bigsby",RB,17,17.04,9,0%,17%,47.6,72,50,185.6,-20.8
340,LAR,"Jordan Whittington",WR,17,486.02,8,0%,0%,55.6,59,58,187.1,-20.9
341,KC,"Jalen Royals",WR,17,440.01,10,0%,34%,48.7,31,54,200.4,-20.9
342,LAC,"Kimani Vidal",RB,17,16.11,12,0%,0%,54.4,49,59,159.7,-21.1
343,MIA,"Zane Gonzalez",K,17,275.10,12,0%,0%,126.2,124,128,153,-21.2
344,SF,"Kaelon Black",RB,17,389.09,14,0%,0%,44.5,,49,183,-21.3
345,MIA,"Jaylen Wright",RB,17,19.06,12,0%,7%,45.2,48,53,172.9,-21.6
346,PIT,"Darnell Washington",TE,17,28.04,5,0%,26%,107.7,84,120,215.4,-21.9
347,TEN,"Chimere Dike",WR,17,17.05,10,0%,0%,52.2,58,57,181.7,-22.1
348,NYG,"Calvin Austin III",WR,17,69.06,14,0%,76%,53.2,64,56,179.2,-22.4
349,UNS,"Tim Patrick",WR,17,270.05,18,-,6%,51.7,14,58,174.4,-22.6
350,NO,"Kendre Miller",RB,17,20.03,11,0%,43%,39.4,37,49,172.6,-22.7
351,CAR,"Jimmy Horn Jr.",WR,17,439.08,14,0%,0%,52.6,21,55,177.3,-22.8
352,MIA,"Greg Dulcich",TE,17,67.06,12,0%,6%,103.7,84,115,219,-23.3
353,TEN,"Elic Ayomanor",WR,17,18.04,10,0%,56%,51.7,69,54,174.1,-23.4
354,ATL,"Atlanta Falcons",DEF,17,25.06,5,0%,0%,74.6,65,75,74.6,-23.7
355,UNS,"Hunter Renfrow",WR,17,186.07,18,-,82%,45.2,,56,169.3,-23.9
356,LAR,"Terrance Ferguson",TE,17,14.11,8,0%,0%,98.1,78,112,226.4,-24
357,MIA,"Ollie Gordon II",RB,17,440.04,12,0%,0%,41.7,36,44,166.7,-24
358,NYG,"Devin Singletary",RB,17,177.03,14,0%,34%,44.2,32,49,147.4,-24.7
359,MIN,"Demond Claiborne",RB,17,19.08,6,0%,0%,36.6,30,43,163.6,-24.8
360,BAL,"Adam Randall",RB,17,395.04,7,0%,0%,36.8,,43,160.4,-25
361,BUF,"Ray Davis",RB,17,18.12,7,0%,15%,33,63,44,158.5,-25.3
362,CLE,"Isaiah Bond",WR,17,440.02,9,0%,34%,47.5,42,53,158.4,-25.6
363,WAS,"Jerome Ford",RB,17,68.12,12,0%,46%,38.1,57,46,146.9,-25.7
364,BUF,"Skyler Bell",WR,17,390.06,7,0%,0%,41.4,47,45,175.7,-25.8
365,UNS,"Alexander Mattison",RB,17,184.08,18,-,8%,43.9,,52,129.2,-25.9
366,GB,"Savion Williams",WR,17,440.10,5,0%,0%,45.3,28,50,160.9,-25.9
367,HOU,"Xavier Hutchinson",WR,17,529.11,6,0%,0%,43,43,44,175.4,-25.9
368,IND,"DJ Giddens",RB,17,441.06,11,0%,13%,38.7,37,43,146.2,-26.2
369,SF,"Kyle Juszczyk",RB,17,368.04,14,0%,0%,50.2,32,56,111.5,-26.4
370,UNS,"Miles Sanders",RB,17,175.10,18,-,66%,44.4,74,50,124.7,-26.5
371,DET,"Kendrick Law",WR,17,389.11,8,0%,0%,40.8,,46,164.8,-26.6
372,TB,"Tez Johnson",WR,17,440.09,9,0%,0%,41.8,34,44,169.7,-26.7
373,LVR,"Michael Mayer",TE,17,28.02,8,0%,36%,97.2,86,106,221.8,-26.9
374,UNS,"Darren Waller",TE,17,335.06,18,-,64%,81.2,102,116,208.7,-27.4
375,DET,"Greg Dortch",WR,17,185.11,8,0%,14%,44.3,58,48,152.3,-27.4
376,PIT,"Kaleb Johnson",RB,17,19.07,5,0%,9%,32.2,50,37,149.9,-27.4
377,CLE,"Cedric Tillman",WR,17,528.04,9,0%,79%,47.5,79,50,142.5,-27.7
378,WAS,"Van Jefferson",WR,17,138.08,12,0%,22%,42.8,54,48,147.6,-28
379,WAS,"Jeremy McNichols",RB,17,276.07,12,0%,0%,40.1,16,45,122.5,-28
380,SF,"Demarcus Robinson",WR,17,310.06,14,0%,0%,41.2,38,48,140.5,-28.6
381,DAL,"Jonathan Mingo",WR,17,529.06,10,0%,8%,37.4,11,43,150.5,-29
382,SF,"Isaac Guerendo",RB,17,485.01,14,0%,50%,32.7,30,37,130,-29.2
383,PIT,"Eli Heidenreich",RB,17,389.01,5,0%,0%,31.5,,37,129.7,-29.2
384,CAR,"Trevor Etienne",RB,17,439.06,14,0%,13%,35.8,23,40,121.3,-29.3
385,CAR,"John Metchie",WR,17,68.10,14,0%,8%,41.7,27,43,141.9,-29.6
386,IND,"Seth McGowan",RB,17,388.12,11,0%,0%,28.5,31,33,134,-29.7
387,ARI,"Reggie Virgil",WR,17,395.07,8,0%,0%,34,,40,150.2,-30
388,SEA,"Elijah Arroyo",TE,17,439.09,8,0%,35%,89.5,87,97,223.7,-30.3
389,PIT,"Roman Wilson",WR,17,485.11,5,0%,9%,38.6,54,43,137.1,-30.4
390,LAC,"KeAndre Lambert-Smith",WR,17,436.10,12,0%,0%,33.7,16,37,149.6,-30.5
391,CIN,"Colbie Young",WR,17,387.01,10,0%,0%,31.8,,37,149.6,-30.6
392,PHI,"Will Shipley",RB,17,488.02,9,0%,8%,31.5,28,33,122.7,-30.6
393,DAL,"Phil Mafah",RB,17,433.05,10,0%,0%,28.9,7,31,125.8,-30.8
394,LVR,"Dont'e Thornton Jr.",WR,17,438.12,8,0%,0%,33,47,37,146.6,-31
395,KC,"Emari Demercado",RB,17,512.05,10,0%,17%,32.1,33,38,105.7,-31.3
396,KC,"Cyrus Allen",WR,17,389.10,10,0%,0%,28.7,,34,151.9,-31.3
397,LAR,"Jarquez Hunter",RB,17,21.09,8,0%,0%,23.4,21,28,129.4,-31.5
398,NE,"Jamarion Miller",RB,17,390.05,14,0%,0%,25.3,,29,119.2,-32.1
399,NO,"Ty Chandler",RB,17,63.01,11,0%,8%,30.6,14,38,95.6,-32.2
400,RK,"Eric McAlister",WR,17,392.01,18,-,0%,27.2,30,30,151.3,-32.2
401,MIN,"Tai Felton",WR,17,440.03,6,0%,0%,38.5,24,41,121.7,-32.3
402,NO,"Devin Neal",RB,17,19.03,11,0%,0%,31.8,38,38,94.8,-32.3
403,SF,"Jordan Watkins",WR,17,437.08,14,0%,0%,27.5,6,31,146.5,-32.6
404,SEA,"Kenny McIntosh",RB,17,530.01,8,0%,0%,24.6,5,27,109.3,-33.3
405,MIA,"Kevin Coleman Jr.",WR,17,392.11,12,0%,0%,28.5,,32,132.8,-33.7
406,KC,"Jaydn Ott",RB,17,389.05,10,0%,0%,19.5,,24,114.7,-33.7
407,BAL,"Devontez Walker",WR,17,485.12,7,0%,6%,27.4,28,31,130.7,-34.1
408,NYJ,"Arian Smith",WR,17,439.02,9,0%,9%,24.7,19,27,137.5,-34.3
409,PHI,"Eli Stowers",TE,17,14.09,9,0%,0%,80.2,96,91,218.7,-34.4
410,NO,"Audric Estime",RB,17,21.06,11,0%,25%,26.8,11,30,88.2,-34.5
411,CLE,"Raheim Sanders",RB,17,441.05,9,0%,0%,19.5,15,22,110.6,-34.5
412,JAC,"Josh Cameron",WR,17,390.11,8,0%,0%,25.6,40,29,130.8,-34.6
413,CIN,"Mitchell Tinsley",WR,17,521.05,10,0%,0%,24.2,22,27,134.3,-34.8
414,LAC,"Derius Davis",WR,17,528.11,12,0%,0%,29.1,8,31,122.4,-34.9
415,CHI,"Roschon Johnson",RB,17,528.10,5,0%,6%,17.9,30,20,109.4,-35
416,LAR,"Konata Mumpfield",WR,17,434.08,8,0%,0%,25,21,26,131.8,-35.1
417,NO,"Ja'Lynn Polk",WR,17,486.04,11,0%,36%,24.5,,31,122.4,-35.2
418,MIA,"Le'Veon Moss",RB,17,395.05,12,0%,0%,19.2,,23,101.7,-35.2
419,CIN,"Tahj Brooks",RB,17,438.10,10,0%,0%,18.7,34,21,103.7,-35.4
420,TEN,"Michael Carter",RB,17,95.05,10,0%,46%,28.4,5,33,71.8,-35.5
421,LVR,"Malik Benson",WR,17,393.06,8,0%,0%,25.6,,30,120.6,-35.5
422,UNS,"Jonnu Smith",TE,17,280.01,18,-,60%,74.5,74,99,198.6,-35.6
423,ATL,"Tyler Goodson",RB,17,64.10,5,0%,0%,17.8,13,20,101.2,-35.8
424,JAC,"J'Mari Taylor",RB,17,392.05,8,0%,0%,18,,22,94.2,-36
425,LAC,"Charlie Kolar",TE,17,69.05,12,0%,8%,82.4,39,97,193.8,-36.4
426,TEN,"K.J. Osborn",WR,17,128.02,10,0%,13%,28.9,,35,98.5,-36.4
427,MIA,"Theo Wease Jr.",WR,17,425.06,12,0%,0%,21.1,68,25,124.1,-36.5
428,NYG,"Jalin Hyatt",WR,17,27.05,14,0%,27%,20.7,17,23,126.8,-36.5
429,HOU,"Jawhar Jordan",RB,17,487.10,6,0%,0%,23.3,32,26,77.5,-36.6
430,NYJ,"Isaiah Williams",WR,17,486.09,9,0%,0%,24.6,23,26,116.5,-36.7
431,WAS,"Robert Henry Jr.",RB,17,389.06,12,0%,0%,14.7,,21,91.3,-36.8
432,LVR,"Roman Hemby",RB,17,389.07,8,0%,0%,16.6,,21,88.1,-36.9
433,MIN,"J.J. McCarthy",QB,2,13.07,6,0%,41%,31.9,86,33,130,-37.3
434,DEN,"Tyler Badie",RB,17,64.09,12,0%,0%,19.9,18,22,77.4,-37.4
435,SF,"Jacob Cowing",WR,17,486.06,14,0%,0%,22.4,1,24,110.8,-37.9
436,LAR,"CJ Daniels",WR,17,396.08,8,0%,0%,21.4,,24,109.4,-38
437,NYJ,"Mason Taylor",TE,17,14.07,9,0%,72%,82.9,126,86,204.6,-38.1
438,HOU,"Noah Whittington",RB,17,387.11,6,0%,0%,15.6,,20,77.2,-38.1
439,BAL,"Rasheen Ali",RB,17,488.06,7,0%,0%,14.7,35,16,81.6,-38.4
440,NO,"Barion Brown",WR,17,384.12,11,0%,0%,20.7,,23,103.3,-38.9
441,TEN,"Kalel Mullings",RB,17,439.11,10,0%,0%,13.9,10,16,73.4,-39.2
442,IND,"Deion Burks",WR,17,393.03,11,0%,0%,17.8,46,22,103.4,-39.3
443,DET,"Dominic Lovett",WR,17,433.10,8,0%,0%,17.3,0,20,104,-39.6
444,CLE,"Malachi Corley",WR,17,486.05,9,0%,6%,18.1,8,20,104.4,-39.6
445,KC,"Jeff Caldwell",WR,17,391.01,10,0%,0%,16.5,,19,104.9,-39.7
446,UNS,"Graham Gano",K,16,236.01,18,-,0%,114,64,118,156.3,-39.8
447,TB,"David Sills V",WR,17,175.07,9,0%,0%,19.1,,20,100.3,-39.9
448,TEN,"Xavier Restrepo",WR,17,439.10,10,0%,0%,17,7,19,103.8,-39.9
449,ATL,"Casey Washington",WR,17,482.12,5,0%,0%,18.3,16,20,99.5,-40
450,BUF,"Desmond Reid",RB,17,393.08,7,0%,0%,12.7,,14,69.8,-40
451,ARI,"Chad Ryland",K,13,525.09,8,0%,0%,103.4,127,107,147.1,-40.2
452,LAR,"Ty Simpson",QB,2,10.12,8,0%,0%,26.9,14,30,98.8,-40.2
453,NYJ,"Chip Trayanum",RB,17,387.10,9,0%,0%,12.2,,14,67.9,-40.3
454,PIT,"Kaden Wetjen",WR,17,386.08,5,0%,0%,20.8,,24,79.6,-41
455,NE,"Efton Chism",WR,17,438.11,14,0%,0%,17.8,,19,93.5,-41
456,DEN,"Jaleel McLaughlin",RB,17,497.01,12,0%,17%,16,20,17,50.5,-41.1
457,NO,"CJ Donaldson",RB,17,396.06,11,0%,0%,10.6,,12,64.5,-41.1
458,NO,"Bub Means",WR,17,484.03,11,0%,0%,18.1,,19,91.4,-41.2
459,CHI,"Cole Kmet",TE,17,139.12,5,0%,35%,79,86,83,195.3,-41.3
460,BUF,"Mecole Hardman",WR,17,188.07,7,0%,7%,14.4,,18,90.1,-41.7
461,LAC,"Jaret Patterson",RB,17,99.08,12,0%,35%,10.9,11,12,55.8,-41.7
462,NYJ,"Cade Klubnik",QB,2,22.05,9,0%,0%,25,,28,83.2,-41.8
463,CIN,"Charlie Jones",WR,17,529.03,10,0%,0%,15.8,4,17,90,-41.9
464,CIN,"Jamal Haynes",RB,17,,10,0%,0%,9,,11,58,-42
465,CAR,"Ja'Tavion Sanders",TE,17,487.02,14,0%,76%,76.4,78,81,195,-42.1
466,NO,"Mason Tipton",WR,17,478.07,11,0%,0%,15.5,13,17,85.9,-42.2
467,CIN,"Erick All",TE,17,487.08,10,0%,0%,68.3,13,80,201,-42.4
468,PHI,"Quez Watkins",WR,17,135.02,9,0%,6%,14.3,23,17,84.2,-42.6
469,SEA,"Emmanuel Henderson Jr.",WR,17,394.08,8,0%,0%,13.9,,16,81.6,-42.9
470,PHI,"Johnny Wilson",WR,17,485.09,9,0%,5%,15,,19,74.8,-43.1
471,NO,"Kevin Austin Jr.",WR,17,65.03,11,0%,0%,16.5,31,18,71.6,-43.3
472,PHI,"Darius Cooper",WR,17,405.03,9,0%,0%,16.5,,17,69.4,-43.8
473,ARI,"Harrison Wallace III",WR,17,376.03,8,0%,0%,12.4,,14,75.7,-44.1
474,MIA,"Tahj Washington",WR,17,482.03,12,0%,0%,12.2,,14,74.8,-44.3
475,BUF,"Dawson Knox",TE,17,189.02,7,0%,25%,76.1,80,80,184.2,-44.5
476,DAL,"Jordan Hudson",WR,17,393.10,10,0%,0%,12.9,,14,70,-44.6
477,DAL,"Anthony Smith",WR,17,382.02,10,0%,0%,12.3,,14,67.9,-44.7
478,TB,"Eric Rivers",WR,17,394.05,9,0%,0%,12.2,,14,70.7,-44.7
479,IND,"Anthony Gould",WR,17,484.01,11,0%,0%,11.6,5,13,71.1,-44.9
480,HOU,"Lewis Bond",WR,17,384.10,6,0%,0%,12.1,,13,64.5,-45.4
481,LAR,"Max Klare",TE,17,21.12,8,0%,0%,70.5,99,77,187.8,-45.7
482,JAC,"CJ Williams",WR,17,384.01,8,0%,0%,11.6,,14,61.2,-45.7
483,GB,"J. Michael Sturdivant",WR,17,369.09,5,0%,0%,11.6,,13,60.8,-45.9
484,NYG,"Theo Johnson",TE,17,15.02,14,0%,42%,70.8,100,75,188.4,-46
485,PIT,"Drew Allar",QB,1,396.02,5,0%,0%,13,,14,44.9,-47
486,CLE,"Taylen Green",QB,1,395.02,9,0%,0%,11.5,,14,47.5,-47.1
487,CLE,"Dillon Gabriel",QB,1,440.08,9,0%,0%,12,24,13,42.7,-47.4
488,LAR,"Tyler Higbee",TE,17,311.02,8,0%,78%,64.4,85,72,189.7,-47.8
489,DAL,"Malik Davis",RB,1,37.03,10,0%,0%,2.3,36,2,6.8,-48.5
490,KC,"Noah Gray",TE,17,87.03,10,0%,0%,76.3,77,76,167.8,-48.6
491,CLE,"Aaron Anderson",WR,17,394.11,9,0%,0%,7.5,,8,46.1,-48.6
492,NO,"Noah Fant",TE,17,191.01,11,0%,59%,65.2,72,71,184.3,-48.9
493,ATL,"Vinny Anthony II",WR,17,392.07,5,0%,0%,7.6,,8,42.5,-48.9
494,CAR,"Mitchell Evans",TE,17,441.04,14,0%,0%,60.7,30,65,180.9,-52.1
495,NO,"Oscar Delp",TE,17,394.03,11,0%,0%,51.4,34,61,187.6,-53.5
496,ATL,"Austin Hooper",TE,17,313.04,5,0%,14%,63.8,57,69,159.5,-53.8
497,DAL,"DJ Rogers",TE,16,391.12,10,0%,0%,53.9,,63,177.5,-53.9
498,NE,"Eli Raridon",TE,17,389.03,14,0%,0%,51.9,,61,183.1,-54
499,DEN,"Justin Joly",TE,17,390.07,12,0%,0%,47.1,48,55,191.2,-55.1
500,UNS,"Russell Wilson",QB,17,449.11,18,-,36%,-6.6,13,-7,-14.3,-55.4
501,HOU,"Cade Stover",TE,17,487.03,6,0%,76%,51.6,38,57,171.9,-57.2
502,ARI,"Elijah Higgins",TE,17,529.01,8,0%,0%,55.4,47,58,163.3,-57.9
503,UNS,"Taysom Hill",TE,17,269.01,18,-,30%,46.6,12,58,169.1,-57.9
504,JAC,"Nate Boerkircher",TE,17,395.06,8,0%,0%,46.8,,55,173.5,-58.2
505,CAR,"Tommy Tremble",TE,17,93.09,14,0%,0%,48.8,50,54,174.6,-58.2
506,GB,"Luke Musgrave",TE,17,28.03,5,0%,12%,46.1,56,49,186.9,-58.3
507,UNS,"Will Dissly",TE,17,236.09,18,-,6%,50.9,33,55,164.2,-59.5
508,TEN,"Daniel Bellinger",TE,17,63.05,10,0%,30%,49.7,34,54,156.8,-61.1
509,JAC,"Tanner Koziol",TE,17,390.03,8,0%,0%,37.7,,44,181.9,-61.5
510,CIN,"Tanner Hudson",TE,17,215.01,10,0%,0%,47,20,52,156.6,-62.1
511,CHI,"Sam Roush",TE,17,394.01,5,0%,0%,43.9,,49,152.9,-64.1
512,DAL,"Luke Schoonmaker",TE,17,526.04,10,0%,10%,42,40,44,154.7,-65.8
513,SF,"Jake Tonges",TE,17,17.09,14,0%,0%,49.8,,57,118.8,-66.7
514,HOU,"Marlin Klein",TE,17,395.01,6,0%,0%,41.1,,47,140.3,-67.4
515,BUF,"Jackson Hawes",TE,17,437.02,7,0%,0%,30.6,28,34,170,-67.9
516,WAS,"Ben Sinnott",TE,17,487.05,12,0%,11%,40,41,43,140.3,-69
517,MIN,"Josh Oliver",TE,17,185.09,6,0%,6%,38.4,53,40,141.5,-69.7
518,CIN,"Drew Sample",TE,17,183.09,10,0%,11%,34.4,29,36,144.8,-71.1
519,DEN,"Adam Trautman",TE,17,137.11,12,0%,13%,37.4,38,47,116.9,-71.9
520,DET,"Tyler Conklin",TE,17,230.12,8,0%,8%,38.8,33,41,126.5,-72.1
521,BAL,"Matthew Hibner",TE,17,393.11,7,0%,0%,29.9,,35,140.8,-72.6
522,LAR,"Davis Allen",TE,17,530.03,8,0%,0%,32.4,20,36,135.2,-73
523,MIA,"Will Kacmarek",TE,17,388.02,12,0%,0%,33.3,,35,136.6,-73
524,CLE,"Joe Royer",TE,17,388.01,9,0%,0%,28.9,41,34,136.2,-73.9
525,DET,"Brock Wright",TE,17,83.12,8,0%,0%,36,44,38,113.7,-75.7
526,WAS,"John Bates",TE,17,92.11,12,0%,0%,26.5,25,29,126.4,-77.5
527,NE,"Julian Hill",TE,17,501.01,14,0%,0%,31.2,25,33,111.6,-78.3
528,SF,"Luke Farrell",TE,17,86.10,14,0%,0%,22.9,16,25,127.2,-79.1
529,BAL,"Josh Cuevas",TE,17,396.07,7,0%,0%,22.3,,25,124.1,-79.7
530,PIT,"Riley Nowakowski",TE,17,388.03,5,0%,0%,23,,26,117.8,-80.4
531,JAC,"Hunter Long",TE,17,99.10,8,0%,22%,21.4,20,24,123.8,-80.4
532,TB,"Devin Culp",TE,17,482.04,9,0%,0%,23,10,26,114.8,-81.2
533,DAL,"Brevyn Spann-Ford",TE,17,487.07,10,0%,0%,22.9,23,24,115.9,-81.5
534,ARI,"Tip Reiman",TE,17,484.07,8,0%,0%,20.2,17,22,112.1,-83.1
535,IND,"Spencer Shrader",K,10,459.11,11,0%,0%,70.6,5,72,97.2,-83.2
536,KC,"Jared Wiley",TE,17,487.06,10,0%,0%,22.3,11,23,105.6,-83.5
537,IND,"Will Mallory",TE,17,529.10,11,0%,0%,19.1,11,21,104.1,-84.8
538,CIN,"Jack Endries",TE,17,396.04,10,0%,0%,22.3,39,26,91.6,-85
539,DAL,"Michael Trigg",TE,17,22.01,10,0%,0%,20.3,41,25,88.7,-86
540,PHI,"Johnny Mundt",TE,17,272.02,9,0%,0%,21.5,15,25,81.1,-87.2
541,ATL,"Charlie Woerner",TE,17,127.11,5,0%,0%,19.9,20,22,88.4,-87.2
542,NYG,"Thomas Fidone II",TE,17,434.10,14,0%,0%,13.5,13,15,104.7,-87.5
543,TB,"Bauer Sharp",TE,17,394.12,9,0%,0%,17.9,,20,90.3,-87.8
544,KC,"Jake Briningstool",TE,17,428.08,10,0%,0%,13.2,,15,102.3,-88.2
545,PHI,"Grant Calcaterra",TE,17,67.01,9,0%,0%,23.6,23,27,67.2,-88.8
546,MIA,"Seydou Traore",TE,17,388.07,12,0%,0%,13.6,,16,79.9,-91.5
547,ARI,"Joshua Karty",K,8,483.08,8,0%,0%,63.4,31,64,89.6,-91.7
548,NYJ,"Jeremy Ruckert",TE,17,68.11,9,0%,0%,18.6,20,20,68.4,-91.7
549,TB,"Payne Durham",TE,17,529.04,9,0%,0%,16.5,16,17,74.8,-91.7
550,DEN,"Dallen Bentley",TE,17,382.06,12,0%,0%,14.5,,17,73.1,-92.2
551,KC,"John Michael Gyllenborg",TE,17,392.08,10,0%,0%,13,,15,68.9,-93.7
552,GB,"RJ Maryland",TE,17,388.06,5,0%,0%,13,,15,68.9,-93.7
553,CLE,"Carsen Ryan",TE,17,382.03,9,0%,0%,11.4,,14,64.3,-95
554,IND,"Mo Alie-Cox",TE,17,282.12,11,0%,10%,26.9,17,27,26.9,-95.3
555,TEN,"Jaren Kanak",TE,17,389.02,10,0%,0%,12.1,,14,57.1,-96.1
556,IND,"Andrew Ogletree",TE,17,53.11,11,0%,0%,19.9,13,20,19.9,-99.7
557,IND,"Blake Grupe",K,7,521.12,11,0%,0%,56.1,96,57,82.2,-99.9
558,BAL,"Durham Smythe",TE,17,236.11,7,0%,8%,14.6,18,15,14.6,-103.1
559,UNS,"Brandon McManus",K,16,357.07,18,-,0%,108.9,68,131,146.9,-170.8
