Rank,Team,Player,"Fantasy Position",Games,ADP,Bye,SOS,InjuryRisk,"Floor Proj","Consensus Proj","DS Proj",CeilingProj,"3D Value"
327,WAS,"Robert Henry Jr.",RB,17,30.04,12,0%,0%,14.7,,21,91.3,-17.3
328,LVR,"Roman Hemby",RB,17,32.07,8,0%,0%,16.6,,21,88.1,-17.4
329,DEN,"Tyler Badie",RB,17,176.04,12,0%,0%,19.9,18,22,77.4,-17.7
330,DEN,"Pat Bryant",WR,17,19.10,12,0%,0%,95.2,78,107,229.9,-17.9
331,SF,"De'Zhaun Stribling",WR,17,23.06,14,0%,0%,91.3,,103,241,-17.9
332,HOU,"Noah Whittington",RB,17,198.01,6,0%,0%,15.6,,20,77.2,-18.2
333,BAL,"Rasheen Ali",RB,17,27.04,7,0%,0%,14.7,35,16,81.6,-18.4
334,NYJ,"Cade York",K,17,31.08,9,0%,0%,128.3,88,131,153.2,-18.6
335,TEN,"Kalel Mullings",RB,17,202.07,10,0%,0%,13.9,10,16,73.4,-18.9
336,LAR,"Colby Parkinson",TE,17,18.08,8,0%,0%,109.6,78,126,216.7,-19.2
337,NO,"Devaughn Vele",WR,17,28.08,11,0%,0%,97.5,72,113,204.1,-19.4
338,BUF,"Desmond Reid",RB,17,35.03,7,0%,0%,12.7,,14,69.8,-19.5
339,NYJ,"Chip Trayanum",RB,17,183.05,9,0%,0%,12.2,,14,67.9,-19.7
340,DEN,"Jaleel McLaughlin",RB,17,131.08,12,0%,17%,16,20,17,50.5,-20.2
341,NO,"CJ Donaldson",RB,17,182.07,11,0%,0%,10.6,,12,64.5,-20.2
342,KC,"Tyquan Thornton",WR,17,34.08,10,0%,35%,87.1,40,101,227.8,-20.4
343,PHI,"Dontayvion Wicks",WR,17,22.04,9,0%,64%,88,60,100,229.9,-20.4
344,LAC,"Jaret Patterson",RB,17,167.06,12,0%,35%,10.9,11,12,55.8,-20.6
345,CIN,"Jamal Haynes",RB,17,183.01,10,0%,0%,9,,11,58,-20.9
346,MIA,"Zane Gonzalez",K,17,27.03,12,0%,0%,126.2,124,128,153,-21.2
347,PIT,"Darnell Washington",TE,17,32.01,5,0%,26%,107.7,84,120,215.4,-21.8
348,DEN,"Troy Franklin",WR,17,18.04,12,0%,56%,86.9,81,97,226.9,-21.9
349,BUF,"Keon Coleman",WR,17,23.04,7,0%,85%,81.6,89,96,230.5,-22
350,MIA,"Greg Dulcich",TE,17,21.03,12,0%,6%,103.7,84,115,219,-23.2
351,ARI,"Kendrick Bourne",WR,17,32.11,8,0%,43%,85.2,44,100,210.6,-23.3
352,SEA,"Tory Horton",WR,17,21.11,8,0%,84%,82.3,83,96,220.1,-23.5
353,MIA,"Malik Washington",WR,17,20.06,12,0%,0%,89.8,83,96,215,-23.6
354,BAL,"Ja'Kobi Lane",WR,17,27.10,7,0%,0%,81.2,74,92,226.2,-23.7
355,ATL,"Atlanta Falcons",DEF,17,24.01,5,0%,0%,74.6,65,75,74.6,-23.7
356,LAR,"Terrance Ferguson",TE,17,16.08,8,0%,0%,98.1,78,112,226.4,-23.9
357,DET,"Isaac TeSlaa",WR,17,17.04,8,0%,0%,81.8,88,93,218.5,-24.6
358,CAR,"Chris Brazzell II",WR,17,20.07,14,0%,0%,77.8,68,88,229.8,-24.7
359,HOU,"Nathaniel Dell",WR,17,17.05,6,0%,15%,60.8,66,87,243.2,-24.8
360,DAL,"Malik Davis",RB,1,23.10,10,0%,0%,2.3,36,2,6.8,-25.3
361,BAL,"Elijah Sarratt",WR,17,21.09,7,0%,0%,78.3,71,87,226.3,-25.5
362,DEN,"Marvin Mims Jr.",WR,17,25.09,12,0%,45%,85.4,94,95,201.1,-26.1
363,ATL,"Jahan Dotson",WR,17,33.04,5,0%,20%,82.3,49,96,201,-26.2
364,DAL,"KaVontae Turpin",WR,17,120.07,10,0%,0%,84.3,65,95,198.8,-26.6
365,BUF,"Joshua Palmer",WR,17,95.06,7,0%,74%,81.5,85,89,212.5,-26.7
366,LVR,"Michael Mayer",TE,17,27.02,8,0%,36%,97.2,86,106,221.8,-26.8
367,UNS,"Darren Waller",TE,17,29.05,18,-,64%,81.2,102,116,208.7,-27.3
368,CIN,"Andrei Iosivas",WR,17,32.03,10,0%,14%,80.2,84,89,200.6,-28.2
369,ATL,"Olamide Zaccheaus",WR,17,42.10,5,0%,19%,77.6,61,90,194.8,-29.1
370,SF,"Christian Kirk",WR,17,21.12,14,0%,94%,75,94,85,204.5,-29.3
371,MIA,"Chris Bell",WR,15,21.05,12,0%,0%,63.3,107,74,234.4,-29.3
372,SEA,"Elijah Arroyo",TE,17,29.04,8,0%,35%,89.5,87,97,223.7,-30.2
373,UNS,"DeAndre Hopkins",WR,17,66.06,18,-,28%,66,60,82,189.6,-32.9
374,UNS,"JuJu Smith-Schuster",WR,17,145.08,18,-,94%,67,32,84,184.4,-33.2
375,MIA,"Caleb Douglas",WR,17,30.07,12,0%,0%,66.2,,74,202.4,-33.6
376,TB,"Ted Hurst",WR,17,25.04,9,0%,0%,61.7,55,73,203.3,-34.2
377,PHI,"Eli Stowers",TE,17,16.01,9,0%,0%,80.2,96,91,218.7,-34.3
378,PHI,"Marquise Brown",WR,17,24.03,9,0%,94%,66.9,88,73,196.5,-34.6
379,NE,"Mack Hollins",WR,17,28.11,14,0%,6%,68.9,64,77,187.4,-34.7
380,NE,"Kyle Williams",WR,17,24.05,14,0%,5%,66.2,65,73,196.5,-34.7
381,IND,"Nick Westbrook-Ikhine",WR,17,166.11,11,0%,0%,66.4,59,75,188.7,-35
382,UNS,"Curtis Samuel",WR,17,145.06,18,-,44%,65.4,5,82,175.8,-35.1
383,UNS,"Jonnu Smith",TE,17,31.12,18,-,60%,74.5,74,99,198.6,-35.6
384,WAS,"Jaylin Lane",WR,17,200.06,12,0%,0%,60.1,28,67,203.7,-35.9
385,WAS,"Dyami Brown",WR,17,94.11,12,0%,59%,58.9,57,69,198.7,-36.2
386,LAC,"Charlie Kolar",TE,17,34.01,12,0%,8%,82.4,39,97,193.8,-36.3
387,MIA,"Tutu Atwell",WR,17,94.12,12,0%,15%,63.5,69,69,189.8,-36.9
388,CHI,"Zavion Thomas",WR,17,34.12,5,0%,0%,57,,67,197.7,-37
389,CAR,"Xavier Legette",WR,17,32.02,14,0%,82%,61.5,92,65,194.3,-37.6
390,NYJ,"Mason Taylor",TE,17,17.02,9,0%,72%,82.9,126,86,204.6,-38.1
391,CHI,"Kalif Raymond",WR,17,134.02,5,0%,6%,65,42,71,176.8,-38.1
392,NE,"Demario Douglas",WR,17,36.01,14,0%,30%,62.8,111,66,185.2,-38.4
393,IND,"Ashton Dulin",WR,17,76.10,11,0%,0%,58.8,21,65,189.3,-38.4
394,WAS,"Luke McCaffrey",WR,17,108.01,12,0%,8%,60.1,37,63,192.9,-38.4
395,LAC,"Brenen Thompson",WR,17,29.02,12,0%,0%,55.5,,62,197.5,-38.6
396,NYG,"Malachi Fields",WR,17,23.01,14,0%,0%,51.9,60,61,198.3,-39
397,UNS,"Noah Brown",WR,17,52.05,18,-,0%,59.4,22,70,174.7,-39.1
398,UNS,"Sterling Shepard",WR,17,54.05,18,-,82%,60.1,1,71,169.7,-39.5
399,MIA,"Jalen Tolbert",WR,17,31.01,12,0%,0%,57.4,73,64,184.8,-39.7
400,UNS,"Graham Gano",K,16,36.03,18,-,0%,114,64,118,156.3,-39.8
401,WAS,"Treylon Burks",WR,17,179.06,12,0%,29%,56,24,61,188.6,-40
402,NO,"Bryce Lance",WR,17,33.02,11,0%,0%,52.6,,58,195.9,-40
403,ARI,"Chad Ryland",K,13,26.12,8,0%,0%,103.4,127,107,147.1,-40.2
404,UNS,"Tyler Lockett",WR,17,37.05,18,-,37%,54,85,67,172.1,-40.7
405,LAR,"Jordan Whittington",WR,17,107.09,8,0%,0%,55.6,59,58,187.1,-40.9
406,KC,"Jalen Royals",WR,17,100.08,10,0%,34%,48.7,31,54,200.4,-40.9
407,CHI,"Cole Kmet",TE,17,29.10,5,0%,35%,79,86,83,195.3,-41.2
408,CAR,"Ja'Tavion Sanders",TE,17,32.06,14,0%,76%,76.4,78,81,195,-42.1
409,CIN,"Erick All",TE,17,33.07,10,0%,0%,68.3,13,80,201,-42.4
410,TEN,"Chimere Dike",WR,17,20.11,10,0%,0%,52.2,58,57,181.7,-42.4
411,NYG,"Calvin Austin III",WR,17,33.06,14,0%,76%,53.2,64,56,179.2,-43
412,UNS,"Tim Patrick",WR,17,51.03,18,-,6%,51.7,14,58,174.4,-43.2
413,CAR,"Jimmy Horn Jr.",WR,17,199.09,14,0%,0%,52.6,21,55,177.3,-43.5
414,TEN,"Elic Ayomanor",WR,17,24.07,10,0%,56%,51.7,69,54,174.1,-44.2
415,BUF,"Dawson Knox",TE,17,31.04,7,0%,25%,76.1,80,80,184.2,-44.5
416,UNS,"Hunter Renfrow",WR,17,76.04,18,-,82%,45.2,,56,169.3,-45
417,LAR,"Max Klare",TE,17,24.11,8,0%,0%,70.5,99,77,187.8,-45.7
418,NYG,"Theo Johnson",TE,17,19.07,14,0%,42%,70.8,100,75,188.4,-46
419,CLE,"Isaiah Bond",WR,17,32.04,9,0%,34%,47.5,42,53,158.4,-47.3
420,BUF,"Skyler Bell",WR,17,25.10,7,0%,0%,41.4,47,45,175.7,-47.5
421,HOU,"Xavier Hutchinson",WR,17,99.04,6,0%,0%,43,43,44,175.4,-47.7
422,LAR,"Tyler Higbee",TE,17,33.01,8,0%,78%,64.4,85,72,189.7,-47.8
423,GB,"Savion Williams",WR,17,100.09,5,0%,0%,45.3,28,50,160.9,-47.8
424,KC,"Noah Gray",TE,17,30.08,10,0%,0%,76.3,77,76,167.8,-48.6
425,DET,"Kendrick Law",WR,17,185.06,8,0%,0%,40.8,,46,164.8,-48.8
426,TB,"Tez Johnson",WR,17,30.05,9,0%,0%,41.8,34,44,169.7,-48.8
427,NO,"Noah Fant",TE,17,46.03,11,0%,59%,65.2,72,71,184.3,-48.9
428,DET,"Greg Dortch",WR,17,77.04,8,0%,14%,44.3,58,48,152.3,-49.8
429,CLE,"Cedric Tillman",WR,17,37.03,9,0%,79%,47.5,79,50,142.5,-50.2
430,WAS,"Van Jefferson",WR,17,163.08,12,0%,22%,42.8,54,48,147.6,-50.7
431,SF,"Demarcus Robinson",WR,17,36.12,14,0%,0%,41.2,38,48,140.5,-51.5
432,DAL,"Jonathan Mingo",WR,17,97.06,10,0%,8%,37.4,11,43,150.5,-52
433,CAR,"Mitchell Evans",TE,17,124.03,14,0%,0%,60.7,30,65,180.9,-52.2
434,CAR,"John Metchie",WR,17,152.10,14,0%,8%,41.7,27,43,141.9,-52.8
435,ARI,"Reggie Virgil",WR,17,185.01,8,0%,0%,34,,40,150.2,-53.4
436,NO,"Oscar Delp",TE,17,28.06,11,0%,0%,51.4,34,61,187.6,-53.5
437,ATL,"Austin Hooper",TE,17,131.12,5,0%,14%,63.8,57,69,159.5,-53.8
438,PIT,"Roman Wilson",WR,17,107.03,5,0%,9%,38.6,54,43,137.1,-53.9
439,DAL,"DJ Rogers",TE,16,184.10,10,0%,0%,53.9,,63,177.5,-54
440,NE,"Eli Raridon",TE,17,30.03,14,0%,0%,51.9,,61,183.1,-54.1
441,LAC,"KeAndre Lambert-Smith",WR,17,199.10,12,0%,0%,33.7,16,37,149.6,-54.1
442,CIN,"Colbie Young",WR,17,192.01,10,0%,0%,31.8,,37,149.6,-54.2
443,LVR,"Dont'e Thornton Jr.",WR,17,34.05,8,0%,0%,33,47,37,146.6,-54.8
444,DEN,"Justin Joly",TE,17,27.08,12,0%,0%,47.1,48,55,191.2,-55.2
445,KC,"Cyrus Allen",WR,17,31.06,10,0%,0%,28.7,,34,151.9,-55.2
446,RK,"Eric McAlister",WR,17,186.08,18,-,0%,27.2,30,30,151.3,-56.4
447,MIN,"Tai Felton",WR,17,202.06,6,0%,0%,38.5,24,41,121.7,-56.6
448,SF,"Jordan Watkins",WR,17,199.07,14,0%,0%,27.5,6,31,146.5,-57
449,HOU,"Cade Stover",TE,17,126.02,6,0%,76%,51.6,38,57,171.9,-57.3
450,ARI,"Elijah Higgins",TE,17,99.03,8,0%,0%,55.4,47,58,163.3,-58
451,UNS,"Taysom Hill",TE,17,50.06,18,-,30%,46.6,12,58,169.1,-58
452,JAC,"Nate Boerkircher",TE,17,33.12,8,0%,0%,46.8,,55,173.5,-58.3
453,CAR,"Tommy Tremble",TE,17,151.07,14,0%,0%,48.8,50,54,174.6,-58.3
454,GB,"Luke Musgrave",TE,17,80.09,5,0%,12%,46.1,56,49,186.9,-58.4
455,MIA,"Kevin Coleman Jr.",WR,17,186.05,12,0%,0%,28.5,,32,132.8,-58.5
456,BAL,"Devontez Walker",WR,17,34.10,7,0%,6%,27.4,28,31,130.7,-59
457,NYJ,"Arian Smith",WR,17,202.04,9,0%,9%,24.7,19,27,137.5,-59.3
458,UNS,"Will Dissly",TE,17,62.11,18,-,6%,50.9,33,55,164.2,-59.6
459,JAC,"Josh Cameron",WR,17,186.04,8,0%,0%,25.6,40,29,130.8,-59.7
460,CIN,"Mitchell Tinsley",WR,17,74.03,10,0%,0%,24.2,22,27,134.3,-59.9
461,LAC,"Derius Davis",WR,17,79.09,12,0%,0%,29.1,8,31,122.4,-60.1
462,LAR,"Konata Mumpfield",WR,17,35.05,8,0%,0%,25,21,26,131.8,-60.3
463,NO,"Ja'Lynn Polk",WR,17,107.04,11,0%,36%,24.5,,31,122.4,-60.6
464,LVR,"Malik Benson",WR,17,35.02,8,0%,0%,25.6,,30,120.6,-60.9
465,TEN,"Daniel Bellinger",TE,17,96.01,10,0%,30%,49.7,34,54,156.8,-61.2
466,JAC,"Tanner Koziol",TE,17,187.01,8,0%,0%,37.7,,44,181.9,-61.6
467,TEN,"K.J. Osborn",WR,17,160.07,10,0%,13%,28.9,,35,98.5,-62.2
468,CIN,"Tanner Hudson",TE,17,60.04,10,0%,0%,47,20,52,156.6,-62.3
469,MIA,"Theo Wease Jr.",WR,17,202.03,12,0%,0%,21.1,68,25,124.1,-62.3
470,NYG,"Jalin Hyatt",WR,17,99.05,14,0%,27%,20.7,17,23,126.8,-62.3
471,NYJ,"Isaiah Williams",WR,17,107.08,9,0%,0%,24.6,23,26,116.5,-62.7
472,CHI,"Sam Roush",TE,17,184.01,5,0%,0%,43.9,,49,152.9,-64.2
473,SF,"Jacob Cowing",WR,17,79.07,14,0%,0%,22.4,1,24,110.8,-64.3
474,LAR,"CJ Daniels",WR,17,191.08,8,0%,0%,21.4,,24,109.4,-64.4
475,NO,"Barion Brown",WR,17,181.01,11,0%,0%,20.7,,23,103.3,-65.7
476,DAL,"Luke Schoonmaker",TE,17,80.10,10,0%,10%,42,40,44,154.7,-65.9
477,IND,"Deion Burks",WR,17,30.09,11,0%,0%,17.8,46,22,103.4,-66.2
478,CLE,"Malachi Corley",WR,17,107.02,9,0%,6%,18.1,8,20,104.4,-66.6
479,DET,"Dominic Lovett",WR,17,128.05,8,0%,0%,17.3,0,20,104,-66.7
480,KC,"Jeff Caldwell",WR,17,184.11,10,0%,0%,16.5,,19,104.9,-66.8
481,SF,"Jake Tonges",TE,17,15.05,14,0%,0%,49.8,,57,118.8,-66.9
482,TB,"David Sills V",WR,17,77.09,9,0%,0%,19.1,,20,100.3,-67
483,TEN,"Xavier Restrepo",WR,17,123.06,10,0%,0%,17,7,19,103.8,-67.1
484,ATL,"Casey Washington",WR,17,126.06,5,0%,0%,18.3,16,20,99.5,-67.2
485,HOU,"Marlin Klein",TE,17,183.09,6,0%,0%,41.1,,47,140.3,-67.6
486,BUF,"Jackson Hawes",TE,17,101.10,7,0%,0%,30.6,28,34,170,-68.1
487,PIT,"Kaden Wetjen",WR,17,181.05,5,0%,0%,20.8,,24,79.6,-68.5
488,NE,"Efton Chism",WR,17,200.05,14,0%,0%,17.8,,19,93.5,-68.5
489,NO,"Bub Means",WR,17,126.12,11,0%,0%,18.1,,19,91.4,-68.7
490,WAS,"Ben Sinnott",TE,17,25.01,12,0%,11%,40,41,43,140.3,-69.2
491,BUF,"Mecole Hardman",WR,17,77.12,7,0%,7%,14.4,,18,90.1,-69.5
492,CIN,"Charlie Jones",WR,17,97.05,10,0%,0%,15.8,4,17,90,-69.7
493,MIN,"Josh Oliver",TE,17,35.11,6,0%,6%,38.4,53,40,141.5,-69.9
494,NO,"Mason Tipton",WR,17,125.04,11,0%,0%,15.5,13,17,85.9,-70.2
495,PHI,"Quez Watkins",WR,17,173.12,9,0%,6%,14.3,23,17,84.2,-70.7
496,SEA,"Emmanuel Henderson Jr.",WR,17,185.07,8,0%,0%,13.9,,16,81.6,-71.2
497,CIN,"Drew Sample",TE,17,36.02,10,0%,11%,34.4,29,36,144.8,-71.3
498,PHI,"Johnny Wilson",WR,17,128.11,9,0%,5%,15,,19,74.8,-71.4
499,NO,"Kevin Austin Jr.",WR,17,154.09,11,0%,0%,16.5,31,18,71.6,-71.8
500,DEN,"Adam Trautman",TE,17,171.08,12,0%,13%,37.4,38,47,116.9,-72.1
501,DET,"Tyler Conklin",TE,17,58.02,8,0%,8%,38.8,33,41,126.5,-72.3
502,PHI,"Darius Cooper",WR,17,90.06,9,0%,0%,16.5,,17,69.4,-72.4
503,BAL,"Matthew Hibner",TE,17,184.07,7,0%,0%,29.9,,35,140.8,-72.8
504,ARI,"Harrison Wallace III",WR,17,185.12,8,0%,0%,12.4,,14,75.7,-72.8
505,MIA,"Tahj Washington",WR,17,127.07,12,0%,0%,12.2,,14,74.8,-73.1
506,LAR,"Davis Allen",TE,17,37.04,8,0%,0%,32.4,20,36,135.2,-73.2
507,MIA,"Will Kacmarek",TE,17,182.05,12,0%,0%,33.3,,35,136.6,-73.2
508,DAL,"Jordan Hudson",WR,17,185.08,10,0%,0%,12.9,,14,70,-73.4
509,TB,"Eric Rivers",WR,17,186.06,9,0%,0%,12.2,,14,70.7,-73.6
510,DAL,"Anthony Smith",WR,17,188.08,10,0%,0%,12.3,,14,67.9,-73.7
511,IND,"Anthony Gould",WR,17,127.12,11,0%,0%,11.6,5,13,71.1,-73.8
512,CLE,"Joe Royer",TE,17,34.04,9,0%,0%,28.9,41,34,136.2,-74.2
513,HOU,"Lewis Bond",WR,17,186.09,6,0%,0%,12.1,,13,64.5,-74.5
514,JAC,"CJ Williams",WR,17,191.10,8,0%,0%,11.6,,14,61.2,-75
515,GB,"J. Michael Sturdivant",WR,17,128.03,5,0%,0%,11.6,,13,60.8,-75.3
516,DET,"Brock Wright",TE,17,148.04,8,0%,0%,36,44,38,113.7,-75.9
517,WAS,"John Bates",TE,17,147.05,12,0%,0%,26.5,25,29,126.4,-77.7
518,NE,"Julian Hill",TE,17,130.07,14,0%,0%,31.2,25,33,111.6,-78.5
519,CLE,"Aaron Anderson",WR,17,186.07,9,0%,0%,7.5,,8,46.1,-78.9
520,SF,"Luke Farrell",TE,17,171.07,14,0%,0%,22.9,16,25,127.2,-79.3
521,ATL,"Vinny Anthony II",WR,17,184.12,5,0%,0%,7.6,,8,42.5,-79.4
522,BAL,"Josh Cuevas",TE,17,181.12,7,0%,0%,22.3,,25,124.1,-80
523,PIT,"Riley Nowakowski",TE,17,181.08,5,0%,0%,23,,26,117.8,-80.6
524,JAC,"Hunter Long",TE,17,93.06,8,0%,22%,21.4,20,24,123.8,-80.7
525,TB,"Devin Culp",TE,17,124.04,9,0%,0%,23,10,26,114.8,-81.4
526,MIN,"J.J. McCarthy",QB,2,27.12,6,0%,41%,31.9,86,33,130,-81.5
527,DAL,"Brevyn Spann-Ford",TE,17,125.11,10,0%,0%,22.9,23,24,115.9,-81.8
528,IND,"Spencer Shrader",K,10,24.06,11,0%,0%,70.6,5,72,97.2,-83.2
529,ARI,"Tip Reiman",TE,17,123.11,8,0%,0%,20.2,17,22,112.1,-83.3
530,KC,"Jared Wiley",TE,17,123.05,10,0%,0%,22.3,11,23,105.6,-83.8
531,IND,"Will Mallory",TE,17,81.02,11,0%,0%,19.1,11,21,104.1,-85.1
532,CIN,"Jack Endries",TE,17,187.02,10,0%,0%,22.3,39,26,91.6,-85.2
533,LAR,"Ty Simpson",QB,2,29.07,8,0%,0%,26.9,14,30,98.8,-85.6
534,DAL,"Michael Trigg",TE,17,30.10,10,0%,0%,20.3,41,25,88.7,-86.3
535,PHI,"Johnny Mundt",TE,17,55.05,9,0%,0%,21.5,15,25,81.1,-87.5
536,ATL,"Charlie Woerner",TE,17,174.02,5,0%,0%,19.9,20,22,88.4,-87.5
537,NYJ,"Cade Klubnik",QB,2,186.12,9,0%,0%,25,,28,83.2,-87.7
538,NYG,"Thomas Fidone II",TE,17,200.11,14,0%,0%,13.5,13,15,104.7,-87.8
539,TB,"Bauer Sharp",TE,17,188.07,9,0%,0%,17.9,,20,90.3,-88.1
540,KC,"Jake Briningstool",TE,17,124.01,10,0%,0%,13.2,,15,102.3,-88.5
541,PHI,"Grant Calcaterra",TE,17,34.02,9,0%,0%,23.6,23,27,67.2,-89.1
542,ARI,"Joshua Karty",K,8,34.07,8,0%,0%,63.4,31,64,89.6,-91.7
543,MIA,"Seydou Traore",TE,17,182.06,12,0%,0%,13.6,,16,79.9,-91.8
544,TB,"Payne Durham",TE,17,80.07,9,0%,0%,16.5,16,17,74.8,-92
545,NYJ,"Jeremy Ruckert",TE,17,156.05,9,0%,0%,18.6,20,20,68.4,-92.1
546,DEN,"Dallen Bentley",TE,17,184.06,12,0%,0%,14.5,,17,73.1,-92.5
547,KC,"John Michael Gyllenborg",TE,17,36.09,10,0%,0%,13,,15,68.9,-94
548,GB,"RJ Maryland",TE,17,184.05,5,0%,0%,13,,15,68.9,-94
549,PIT,"Drew Allar",QB,1,35.01,5,0%,0%,13,,14,44.9,-95
550,CLE,"Taylen Green",QB,1,192.07,9,0%,0%,11.5,,14,47.5,-95.1
551,CLE,"Carsen Ryan",TE,17,182.02,9,0%,0%,11.4,,14,64.3,-95.4
552,CLE,"Dillon Gabriel",QB,1,187.07,9,0%,0%,12,24,13,42.7,-95.6
553,IND,"Mo Alie-Cox",TE,17,54.12,11,0%,10%,26.9,17,27,26.9,-95.7
554,TEN,"Jaren Kanak",TE,17,184.03,10,0%,0%,12.1,,14,57.1,-96.5
555,IND,"Blake Grupe",K,7,26.05,11,0%,0%,56.1,96,57,82.2,-99.9
556,IND,"Andrew Ogletree",TE,17,160.02,11,0%,0%,19.9,13,20,19.9,-100.1
557,BAL,"Durham Smythe",TE,17,57.12,7,0%,8%,14.6,18,15,14.6,-103.5
558,UNS,"Russell Wilson",QB,17,109.11,18,-,36%,-6.6,13,-7,-14.3,-106.7
559,UNS,"Brandon McManus",K,16,26.11,18,-,0%,108.9,68,131,146.9,-170.8
