Rank,Team,Player,"Fantasy Position",Games,ADP,Bye,SOS,InjuryRisk,"Floor Proj","Consensus Proj","DS Proj",CeilingProj,"3D Value"
287,PHI,"Marquise Brown",WR,17,191.06,9,0%,94%,54.4,71,59,159.7,-12.4
288,CIN,"Mike Gesicki",TE,17,237.11,10,0%,37%,80.6,78,92,140.2,-12.7
289,UNS,"Curtis Samuel",WR,17,282.05,18,-,44%,53.2,4,66,142.9,-12.7
290,MIA,"Tutu Atwell",WR,17,97.12,12,0%,15%,52.8,55,57,157.7,-13.1
291,LAR,"Colby Parkinson",TE,17,14.02,8,0%,0%,75.6,51,87,149.4,-13.3
292,WAS,"Dyami Brown",WR,17,96.06,12,0%,59%,48,46,56,161.7,-13.3
293,CHI,"Zavion Thomas",WR,17,389.12,5,0%,0%,46.9,,55,162.8,-13.4
294,UNS,"Joe Mixon",RB,17,18.06,18,-,67%,46.9,25,78,176,-13.5
295,LVR,"Mike Washington Jr.",RB,17,16.09,8,0%,0%,55,50,66,196.5,-13.5
296,NYJ,"New York Jets",DEF,17,23.07,9,0%,0%,88.3,57,88,88.3,-13.6
297,KC,"Emmett Johnson",RB,17,14.01,10,0%,0%,56,33,67,190.2,-13.8
298,TB,"Sean Tucker",RB,17,17.10,9,0%,18%,60.7,44,66,188,-13.8
299,BAL,"Justice Hill",RB,17,184.03,7,0%,36%,72.4,67,78,155.7,-13.9
300,LAC,"Brenen Thompson",WR,17,391.05,12,0%,0%,46.4,,52,164.8,-14
301,IND,"Ashton Dulin",WR,17,158.11,11,0%,0%,48.8,17,54,157.3,-14.1
302,CHI,"Kalif Raymond",WR,17,294.05,5,0%,6%,53.3,34,58,144.9,-14.2
303,WAS,"Luke McCaffrey",WR,17,485.02,12,0%,8%,49.6,30,52,159.2,-14.2
304,UNS,"Najee Harris",RB,17,19.04,18,-,27%,49.8,61,77,168.7,-14.3
305,NYJ,"Braelon Allen",RB,17,16.04,9,0%,53%,59.7,71,63,188.7,-14.4
306,TEN,"Joey Slye",K,17,153.11,10,0%,0%,130.3,127,134,158.5,-14.5
307,SEA,"Emanuel Wilson",RB,17,18.05,8,0%,0%,53,43,66,185.5,-14.5
308,NE,"Demario Douglas",WR,17,27.02,14,0%,30%,51.5,90,54,151.8,-14.5
309,NYG,"Malachi Fields",WR,17,21.11,14,0%,0%,43,48,51,164.5,-14.5
310,ARI,"James Conner",RB,17,12.04,8,0%,88%,64.1,67,77,154.4,-14.6
311,CAR,"Xavier Legette",WR,17,486.01,14,0%,82%,49.4,74,52,156.1,-14.6
312,CIN,"Samaje Perine",RB,17,279.10,10,0%,14%,66.5,60,78,148.6,-14.9
313,UNS,"Noah Brown",WR,17,275.09,18,-,0%,48.6,18,57,142.8,-15
314,NO,"Bryce Lance",WR,17,389.04,11,0%,0%,43.5,,48,161.7,-15.2
315,UNS,"Nick Chubb",RB,17,238.01,18,-,61%,51.5,25,74,161.9,-15.4
316,MIA,"Jalen Tolbert",WR,17,70.01,12,0%,0%,46.6,59,52,150.2,-15.5
317,WAS,"Treylon Burks",WR,17,69.03,12,0%,29%,45.8,19,50,154.4,-15.5
318,LAR,"Terrance Ferguson",TE,17,14.11,8,0%,0%,68.2,54,78,157.4,-15.7
319,GB,"MarShawn Lloyd",RB,17,487.12,5,0%,88%,47.3,33,59,189.3,-15.8
320,DAL,"Jaydon Blue",RB,17,21.05,10,0%,29%,52.5,57,62,179,-16
321,UNS,"Sterling Shepard",WR,17,313.05,18,-,82%,47.8,1,56,135,-16
322,DEN,"Evan Engram",TE,17,282.09,12,0%,67%,76.2,78,83,139.1,-16.1
323,PIT,"Darnell Washington",TE,17,28.04,5,0%,26%,72.5,57,81,145,-16.3
324,KC,"Jalen Royals",WR,17,440.01,10,0%,34%,39.6,25,44,162.6,-16.3
325,WAS,"Washington Commanders",DEF,17,22.12,12,0%,0%,86.1,66,86,86.1,-16.4
326,CLE,"Andre Szmyt",K,17,508.01,9,0%,0%,128.6,,133,156.5,-16.5
327,LVR,"Matt Gay",K,17,179.01,8,0%,0%,129.9,141,133,155.1,-16.6
328,UNS,"Tyler Lockett",WR,17,339.09,18,-,37%,43.1,68,54,137.4,-16.6
329,ARI,"Trey Benson",RB,17,14.04,8,0%,45%,54.8,50,64,165.6,-16.7
330,MIA,"Greg Dulcich",TE,17,67.06,12,0%,6%,70.1,54,78,147.9,-16.9
331,LAR,"Jordan Whittington",WR,17,486.02,8,0%,0%,44.3,47,47,149.1,-16.9
332,SEA,"George Holani",RB,17,468.08,8,0%,0%,38.2,23,48,119.4,0
333,NYG,"Calvin Austin III",WR,17,69.06,14,0%,76%,44.1,52,46,148.6,-16.9
334,UNS,"Tim Patrick",WR,17,270.05,18,-,6%,42.7,11,48,143.8,-17.2
335,TEN,"Chimere Dike",WR,17,17.05,10,0%,0%,42.1,46,46,146.3,-17.5
336,CAR,"Jimmy Horn Jr.",WR,17,439.08,14,0%,0%,43,17,45,144.7,-17.7
337,TEN,"Elic Ayomanor",WR,17,18.04,10,0%,56%,42.8,57,45,144.2,-17.8
338,UNS,"Kareem Hunt",RB,17,281.09,18,-,42%,48,23,69,147.3,-18
339,TEN,"Nicholas Singleton",RB,17,19.01,10,0%,0%,42.2,38,50,186.2,-18.2
340,NYJ,"Isaiah Davis",RB,17,488.05,9,0%,0%,59.5,38,63,147.3,-18.3
341,BUF,"Ty Johnson",RB,17,181.09,7,0%,25%,59.8,60,70,130.2,-18.5
342,KC,"Brashard Smith",RB,17,20.05,10,0%,23%,49.6,39,61,157.4,-18.5
343,NYJ,"Cade York",K,17,61.02,9,0%,0%,128.3,88,131,153.2,-18.6
344,UNS,"Darren Waller",TE,17,335.06,18,-,64%,55,70,79,141.4,-19.3
345,CLE,"Isaiah Bond",WR,17,440.02,9,0%,34%,39.9,34,44,133.1,-19.3
346,PHI,"Tank Bigsby",RB,17,17.04,9,0%,17%,45.2,69,48,176.1,-19.4
347,UNS,"Hunter Renfrow",WR,17,186.07,18,-,82%,35.6,,45,133.6,-19.5
348,MIA,"Jaylen Wright",RB,17,19.06,12,0%,7%,43.8,44,52,167.4,-19.6
349,UNS,"Austin Ekeler",RB,17,252.11,18,-,84%,44.5,29,59,148.3,-19.8
350,JAC,"LeQuint Allen",RB,17,438.09,8,0%,17%,53.8,26,58,140.4,-20.1
351,SF,"Jordan James",RB,17,441.07,14,0%,0%,43.3,38,48,168.4,-20.1
352,BUF,"Skyler Bell",WR,17,390.06,7,0%,0%,33.6,38,37,142.5,-20.3
353,SEA,"Elijah Arroyo",TE,17,439.09,8,0%,35%,61.3,59,67,153.3,-20.5
354,GB,"Savion Williams",WR,17,440.10,5,0%,0%,36.7,22,41,130.7,-20.5
355,TB,"Tez Johnson",WR,17,440.09,9,0%,0%,34.4,28,36,139.9,-20.7
356,HOU,"Xavier Hutchinson",WR,17,529.11,6,0%,0%,34.7,35,35,141.4,-20.7
357,SF,"Kaelon Black",RB,17,389.09,14,0%,0%,40.7,,45,167.3,-20.9
358,DET,"Kendrick Law",WR,17,389.11,8,0%,0%,33.4,,38,134.6,-21
359,UNS,"Antonio Gibson",RB,17,134.04,18,-,22%,41.5,3,64,127.8,-21.1
360,MIA,"Zane Gonzalez",K,17,275.10,12,0%,0%,126.2,124,128,153,-21.2
361,LVR,"Michael Mayer",TE,17,28.02,8,0%,36%,62.7,54,68,143.2,-21.5
362,GB,"Christopher Brooks",RB,17,501.02,5,0%,0%,42.8,37,48,154.6,-21.6
363,CLE,"Cedric Tillman",WR,17,528.04,9,0%,79%,38.7,64,41,116,-21.9
364,WAS,"Van Jefferson",WR,17,138.08,12,0%,22%,35.2,44,39,121.2,-22
365,NO,"Kendre Miller",RB,17,20.03,11,0%,43%,36,34,45,157.7,-22.2
366,MIA,"Ollie Gordon II",RB,17,440.04,12,0%,0%,40.1,33,42,160.2,-22.2
367,LAC,"Kimani Vidal",RB,17,16.11,12,0%,0%,46.6,43,51,136.8,-22.4
368,SF,"Demarcus Robinson",WR,17,310.06,14,0%,0%,34,32,40,115.9,-22.4
369,DET,"Greg Dortch",WR,17,185.11,8,0%,14%,34.8,45,37,119.7,-22.5
370,PHI,"Eli Stowers",TE,17,14.09,9,0%,0%,54.8,63,62,149.3,-23.3
371,DAL,"Jonathan Mingo",WR,17,529.06,10,0%,8%,30,9,35,120.8,-23.3
372,UNS,"Jonnu Smith",TE,17,280.01,18,-,60%,51.5,49,69,137.4,-23.4
373,ARI,"Reggie Virgil",WR,17,395.07,8,0%,0%,28.1,,33,124.4,-23.5
374,LAC,"KeAndre Lambert-Smith",WR,17,436.10,12,0%,0%,28.3,13,31,125.8,-23.5
375,ATL,"Atlanta Falcons",DEF,17,25.06,5,0%,0%,74.6,65,75,74.6,-23.7
376,PIT,"Roman Wilson",WR,17,485.11,5,0%,9%,31.7,44,35,112.6,-23.9
377,MIN,"Demond Claiborne",RB,17,19.08,6,0%,0%,33.7,26,40,150.7,-24
378,NYG,"Devin Singletary",RB,17,177.03,14,0%,34%,40.4,29,45,134.6,-24.1
379,LVR,"Dont'e Thornton Jr.",WR,17,438.12,8,0%,0%,27.6,38,31,122.8,-24.1
380,CAR,"John Metchie",WR,17,68.10,14,0%,8%,32.7,21,34,111.1,-24.3
381,CIN,"Colbie Young",WR,17,387.01,10,0%,0%,26,,31,122.4,-24.3
382,LAC,"Charlie Kolar",TE,17,69.05,12,0%,8%,56.4,26,66,132.6,-24.4
383,KC,"Cyrus Allen",WR,17,389.10,10,0%,0%,23.6,,28,125.1,-24.7
384,BUF,"Ray Davis",RB,17,18.12,7,0%,15%,29.8,58,40,143.2,-24.9
385,UNS,"Alexander Mattison",RB,17,184.08,18,-,8%,40.3,,47,118.6,-25.2
386,BAL,"Adam Randall",RB,17,395.04,7,0%,0%,32.5,,38,141.5,-25.2
387,SF,"Jordan Watkins",WR,17,437.08,14,0%,0%,22.8,5,25,121.5,-25.7
388,UNS,"Miles Sanders",RB,17,175.10,18,-,66%,40.7,64,46,114.2,-25.8
389,IND,"DJ Giddens",RB,17,441.06,11,0%,13%,34.9,33,39,131.8,-25.8
390,PIT,"Kaleb Johnson",RB,17,19.07,5,0%,9%,30.7,46,35,142.9,-25.8
391,MIN,"Tai Felton",WR,17,440.03,6,0%,0%,31.3,19,33,98.7,-25.9
392,RK,"Eric McAlister",WR,17,392.01,18,-,0%,21.9,25,24,121.6,-26
393,WAS,"Jerome Ford",RB,17,68.12,12,0%,46%,33.2,49,40,127.8,-26.1
394,BAL,"Devontez Walker",WR,17,485.12,7,0%,6%,23.6,24,27,112.8,-26.2
395,MIA,"Kevin Coleman Jr.",WR,17,392.11,12,0%,0%,23.1,,26,107.8,-27
396,CIN,"Mitchell Tinsley",WR,17,521.05,10,0%,0%,20.3,17,23,113,-27.3
397,NYJ,"Arian Smith",WR,17,439.02,9,0%,9%,20.2,15,22,112.5,-27.4
398,JAC,"Josh Cameron",WR,17,390.11,8,0%,0%,21.1,33,24,107.9,-27.5
399,LVR,"Malik Benson",WR,17,393.06,8,0%,0%,21.3,,25,100.2,-28.1
400,LAC,"Derius Davis",WR,17,528.11,12,0%,0%,23.4,6,25,98.6,-28.1
401,CHI,"Cole Kmet",TE,17,139.12,5,0%,35%,53.2,57,56,131.6,-28.2
402,NYJ,"Mason Taylor",TE,17,14.07,9,0%,72%,53.5,79,56,132.1,-28.2
403,BUF,"Dawson Knox",TE,17,189.02,7,0%,25%,53.5,54,56,129.4,-28.3
404,WAS,"Jeremy McNichols",RB,17,276.07,12,0%,0%,34.7,14,39,106.1,-28.3
405,LAR,"Konata Mumpfield",WR,17,434.08,8,0%,0%,20.2,16,21,106.3,-28.3
406,SF,"Kyle Juszczyk",RB,17,368.04,14,0%,0%,40.2,24,45,89.4,-28.4
407,SF,"Isaac Guerendo",RB,17,485.01,14,0%,50%,29.7,28,34,118.1,-28.4
408,NO,"Ja'Lynn Polk",WR,17,486.04,11,0%,36%,19.7,,25,98.6,-28.4
409,MIA,"Theo Wease Jr.",WR,17,425.06,12,0%,0%,17.5,55,21,102.9,-29
410,IND,"Seth McGowan",RB,17,388.12,11,0%,0%,25.6,28,30,120.4,-29.2
411,CAR,"Trevor Etienne",RB,17,439.06,14,0%,13%,31.2,20,35,105.8,-29.3
412,TEN,"K.J. Osborn",WR,17,128.02,10,0%,13%,23.3,,28,79.5,-29.4
413,NYG,"Jalin Hyatt",WR,17,27.05,14,0%,27%,16.9,13,19,103.1,-29.4
414,PIT,"Eli Heidenreich",RB,17,389.01,5,0%,0%,27.2,,32,111.9,-29.5
415,DAL,"Phil Mafah",RB,17,433.05,10,0%,0%,26.6,6,29,115.6,-29.8
416,NYJ,"Isaiah Williams",WR,17,486.09,9,0%,0%,19.1,18,20,90.4,-30.3
417,SF,"Jacob Cowing",WR,17,486.06,14,0%,0%,18.6,1,20,91.8,-30.3
418,LAR,"CJ Daniels",WR,17,396.08,8,0%,0%,17.7,,20,90.3,-30.4
419,PHI,"Will Shipley",RB,17,488.02,9,0%,8%,27.5,23,29,106.9,-30.5
420,CAR,"Ja'Tavion Sanders",TE,17,487.02,14,0%,76%,49.2,48,52,125.7,-30.6
421,LAR,"Jarquez Hunter",RB,17,21.09,8,0%,0%,21.2,19,25,117.5,-30.7
422,NYG,"Theo Johnson",TE,17,15.02,14,0%,42%,48.1,66,51,127.9,-30.8
423,CIN,"Erick All",TE,17,487.08,10,0%,0%,43.8,8,52,128.8,-31
424,NE,"Jamarion Miller",RB,17,390.05,14,0%,0%,23,,26,108.6,-31.2
425,LAR,"Max Klare",TE,17,21.12,8,0%,0%,47.1,67,51,125.4,-31.3
426,KC,"Emari Demercado",RB,17,512.05,10,0%,17%,27.7,29,33,91.4,-31.3
427,NO,"Barion Brown",WR,17,384.12,11,0%,0%,16.8,,19,84.2,-31.4
428,NO,"Ty Chandler",RB,17,63.01,11,0%,8%,27.2,11,34,85,-31.7
429,NO,"Devin Neal",RB,17,19.03,11,0%,0%,28.3,34,34,84.2,-31.7
430,CLE,"Malachi Corley",WR,17,486.05,9,0%,6%,15,8,17,86.7,-31.7
431,IND,"Deion Burks",WR,17,393.03,11,0%,0%,14.4,36,18,83.2,-31.9
432,KC,"Jeff Caldwell",WR,17,391.01,10,0%,0%,13.7,,16,86.6,-31.9
433,ATL,"Casey Washington",WR,17,482.12,5,0%,0%,15.2,13,17,82.9,-32
434,TEN,"Xavier Restrepo",WR,17,439.10,10,0%,0%,13.9,5,15,85.1,-32.1
435,DET,"Dominic Lovett",WR,17,433.10,8,0%,0%,13.7,0,16,82.4,-32.3
436,UNS,"Taysom Hill",TE,17,269.01,18,-,30%,37.1,8,46,134.6,-32.4
437,PIT,"Kaden Wetjen",WR,17,386.08,5,0%,0%,17.9,,21,68.5,-32.4
438,LAR,"Tyler Higbee",TE,17,311.02,8,0%,78%,43,56,48,126.6,-32.6
439,TB,"David Sills V",WR,17,175.07,9,0%,0%,15,,16,79.1,-32.7
440,KC,"Jaydn Ott",RB,17,389.05,10,0%,0%,17.5,,22,102.7,-32.9
441,NE,"Efton Chism",WR,17,438.11,14,0%,0%,14.5,,15,76.5,-33.1
442,KC,"Noah Gray",TE,17,87.03,10,0%,0%,50.8,51,51,111.7,-33.2
443,CLE,"Raheim Sanders",RB,17,441.05,9,0%,0%,18,13,20,102.1,-33.2
444,NO,"Bub Means",WR,17,484.03,11,0%,0%,14.9,,16,75.1,-33.2
445,NO,"Audric Estime",RB,17,21.06,11,0%,25%,24.5,10,28,80.9,-33.3
446,NO,"Noah Fant",TE,17,191.01,11,0%,59%,43.3,46,47,122.4,-33.4
447,SEA,"Kenny McIntosh",RB,17,530.01,8,0%,0%,20.5,4,23,91.1,-33.6
448,BUF,"Mecole Hardman",WR,17,188.07,7,0%,7%,11.7,,15,73.1,-33.8
449,MIA,"Le'Veon Moss",RB,17,395.05,12,0%,0%,17.8,,21,94.1,-33.9
450,CIN,"Charlie Jones",WR,17,529.03,10,0%,0%,12.6,3,13,71.6,-34.1
451,NO,"Mason Tipton",WR,17,478.07,11,0%,0%,12.4,10,14,68.9,-34.3
452,SEA,"Emmanuel Henderson Jr.",WR,17,394.08,8,0%,0%,11.7,,14,68.9,-34.4
453,ATL,"Tyler Goodson",RB,17,64.10,5,0%,0%,16.3,12,19,92.7,-34.6
454,CHI,"Roschon Johnson",RB,17,528.10,5,0%,6%,15.6,27,17,95.4,-34.6
455,PHI,"Quez Watkins",WR,17,135.02,9,0%,6%,11.4,18,13,67.2,-34.7
456,CIN,"Tahj Brooks",RB,17,438.10,10,0%,0%,16.4,30,18,91,-34.8
457,PHI,"Johnny Wilson",WR,17,485.09,9,0%,5%,12.2,,15,61.2,-34.8
458,TEN,"Michael Carter",RB,17,95.05,10,0%,46%,24.7,5,28,62.5,-35
459,NO,"Kevin Austin Jr.",WR,17,65.03,11,0%,0%,13.5,25,15,58.3,-35.1
460,HOU,"Jawhar Jordan",RB,17,487.10,6,0%,0%,21,28,23,69.9,-35.5
461,WAS,"Robert Henry Jr.",RB,17,389.06,12,0%,0%,13.5,,19,83.8,-35.5
462,LVR,"Roman Hemby",RB,17,389.07,8,0%,0%,15.2,,19,80.9,-35.6
463,PHI,"Darius Cooper",WR,17,405.03,9,0%,0%,13.2,,14,55.8,-35.6
464,JAC,"J'Mari Taylor",RB,17,392.05,8,0%,0%,15.2,,19,80,-35.7
465,CAR,"Mitchell Evans",TE,17,441.04,14,0%,0%,40,18,43,119,-35.8
466,ARI,"Harrison Wallace III",WR,17,376.03,8,0%,0%,10.1,,11,61.7,-35.8
467,MIA,"Tahj Washington",WR,17,482.03,12,0%,0%,9.9,,11,60.8,-35.9
468,DAL,"Jordan Hudson",WR,17,393.10,10,0%,0%,10.6,,12,57.5,-36.1
469,DAL,"Anthony Smith",WR,17,382.02,10,0%,0%,10.1,,12,55.9,-36.2
470,TB,"Eric Rivers",WR,17,394.05,9,0%,0%,9.9,,11,57.5,-36.2
471,NO,"Oscar Delp",TE,17,394.03,11,0%,0%,34.1,20,40,124.4,-36.3
472,IND,"Anthony Gould",WR,17,484.01,11,0%,0%,9.3,4,10,57,-36.5
473,NE,"Eli Raridon",TE,17,389.03,14,0%,0%,34.5,,41,121.9,-36.6
474,ATL,"Austin Hooper",TE,17,313.04,5,0%,14%,41.9,37,46,104.8,-36.8
475,DAL,"DJ Rogers",TE,16,391.12,10,0%,0%,35.5,,42,117,-36.8
476,HOU,"Noah Whittington",RB,17,387.11,6,0%,0%,14.3,,18,70.5,-36.8
477,HOU,"Lewis Bond",WR,17,384.10,6,0%,0%,9.8,,11,52.2,-36.9
478,DEN,"Tyler Badie",RB,17,64.09,12,0%,0%,16.8,14,19,65.5,-37
479,JAC,"CJ Williams",WR,17,384.01,8,0%,0%,9.4,,11,49.7,-37.1
480,BAL,"Rasheen Ali",RB,17,488.06,7,0%,0%,13.2,31,15,73.1,-37.3
481,DEN,"Justin Joly",TE,17,390.07,12,0%,0%,31.2,31,37,126.7,-37.4
482,GB,"J. Michael Sturdivant",WR,17,369.09,5,0%,0%,9.3,,10,48.8,-37.4
483,TEN,"Kalel Mullings",RB,17,439.11,10,0%,0%,12.4,9,15,65.8,-38.1
484,BUF,"Desmond Reid",RB,17,393.08,7,0%,0%,11.2,,12,61.4,-38.9
485,JAC,"Nate Boerkircher",TE,17,395.06,8,0%,0%,30.9,,36,114.6,-39.3
486,NYJ,"Chip Trayanum",RB,17,387.10,9,0%,0%,10.7,,12,59.4,-39.3
487,NO,"CJ Donaldson",RB,17,396.06,11,0%,0%,9.8,,11,59.8,-39.5
488,HOU,"Cade Stover",TE,17,487.03,6,0%,76%,33.2,25,37,110.7,-39.6
489,CAR,"Tommy Tremble",TE,17,93.09,14,0%,0%,32,32,36,114.4,-39.6
490,ARI,"Elijah Higgins",TE,17,529.01,8,0%,0%,36,31,38,106.2,-39.7
491,GB,"Luke Musgrave",TE,17,28.03,5,0%,12%,30.2,36,32,122.6,-39.7
492,CLE,"Aaron Anderson",WR,17,394.11,9,0%,0%,5.9,,7,36.7,-39.7
493,UNS,"Graham Gano",K,16,236.01,18,-,0%,114,64,118,156.3,-39.8
494,DEN,"Jaleel McLaughlin",RB,17,497.01,12,0%,17%,14.4,16,15,45.4,-39.8
495,ATL,"Vinny Anthony II",WR,17,392.07,5,0%,0%,6,,7,33.9,-39.9
496,ARI,"Chad Ryland",K,13,525.09,8,0%,0%,103.4,127,107,147.1,-40.2
497,UNS,"Will Dissly",TE,17,236.09,18,-,6%,33.5,22,36,108.1,-40.3
498,CIN,"Jamal Haynes",RB,17,,10,0%,0%,8.2,,10,53.3,-40.4
499,LAC,"Jaret Patterson",RB,17,99.08,12,0%,35%,9.4,8,11,48.2,-40.6
500,TEN,"Daniel Bellinger",TE,17,63.05,10,0%,30%,32.5,21,35,102.5,-41.4
501,JAC,"Tanner Koziol",TE,17,390.03,8,0%,0%,24.7,,29,119.2,-41.6
502,MIN,"J.J. McCarthy",QB,2,13.07,6,0%,41%,31.9,86,33,130,-42.5
503,CIN,"Tanner Hudson",TE,17,215.01,10,0%,0%,30.1,12,33,100.5,-42.6
504,CHI,"Sam Roush",TE,17,394.01,5,0%,0%,28.8,,32,100.5,-43.1
505,BUF,"Jackson Hawes",TE,17,437.02,7,0%,0%,21.4,17,24,119,-43.7
506,DAL,"Luke Schoonmaker",TE,17,526.04,10,0%,10%,27.5,26,29,101.2,-44.2
507,HOU,"Marlin Klein",TE,17,395.01,6,0%,0%,27.7,,31,94.4,-44.4
508,SF,"Jake Tonges",TE,17,17.09,14,0%,0%,32.6,,37,77.8,-44.8
509,WAS,"Ben Sinnott",TE,17,487.05,12,0%,11%,27.2,27,29,95.4,-45.2
510,LAR,"Ty Simpson",QB,2,10.12,8,0%,0%,26.9,14,30,98.8,-45.5
511,MIN,"Josh Oliver",TE,17,185.09,6,0%,6%,25.7,37,27,94.6,-46
512,DAL,"Malik Davis",RB,1,37.03,10,0%,0%,2.1,34,2,6.3,-46.7
513,DEN,"Adam Trautman",TE,17,137.11,12,0%,13%,25.2,25,31,78.6,-47.1
514,NYJ,"Cade Klubnik",QB,2,22.05,9,0%,0%,25,,28,83.2,-47.1
515,DET,"Tyler Conklin",TE,17,230.12,8,0%,8%,25.8,20,27,84.3,-47.6
516,LAR,"Davis Allen",TE,17,530.03,8,0%,0%,21.7,12,24,90.5,-48
517,BAL,"Matthew Hibner",TE,17,393.11,7,0%,0%,19.8,,23,93.2,-48.1
518,MIA,"Will Kacmarek",TE,17,388.02,12,0%,0%,22,,23,90.2,-48.4
519,CIN,"Drew Sample",TE,17,183.09,10,0%,11%,21.5,17,23,90.4,-48.5
520,DET,"Brock Wright",TE,17,83.12,8,0%,0%,24.7,28,26,78,-49
521,CLE,"Joe Royer",TE,17,388.01,9,0%,0%,18.9,27,22,89,-49.2
522,WAS,"John Bates",TE,17,92.11,12,0%,0%,17.3,15,19,82.6,-51.2
523,NE,"Julian Hill",TE,17,501.01,14,0%,0%,19.9,15,21,71.1,-52.3
524,BAL,"Josh Cuevas",TE,17,396.07,7,0%,0%,14.8,,17,82.5,-52.3
525,PIT,"Riley Nowakowski",TE,17,388.03,5,0%,0%,15.6,,18,79.6,-52.4
526,PIT,"Drew Allar",QB,1,396.02,5,0%,0%,13,,14,44.9,-52.6
527,CLE,"Taylen Green",QB,1,395.02,9,0%,0%,11.5,,14,47.5,-52.6
528,SF,"Luke Farrell",TE,17,86.10,14,0%,0%,14.5,10,16,80.7,-52.9
529,CLE,"Dillon Gabriel",QB,1,440.08,9,0%,0%,12,24,13,42.7,-53
530,TB,"Devin Culp",TE,17,482.04,9,0%,0%,15.3,6,17,76.5,-53.2
531,JAC,"Hunter Long",TE,17,99.10,8,0%,22%,13.8,12,15,79.6,-53.3
532,DAL,"Brevyn Spann-Ford",TE,17,487.07,10,0%,0%,14.9,14,16,75.1,-53.9
533,IND,"Will Mallory",TE,17,529.10,11,0%,0%,13,7,14,70.8,-55
534,CIN,"Jack Endries",TE,17,396.04,10,0%,0%,15,26,18,61.9,-55.2
535,KC,"Jared Wiley",TE,17,487.06,10,0%,0%,14.2,7,15,67.3,-55.3
536,ARI,"Tip Reiman",TE,17,484.07,8,0%,0%,12.5,10,14,69.6,-55.5
537,DAL,"Michael Trigg",TE,17,22.01,10,0%,0%,13.6,27,17,59.7,-55.9
538,PHI,"Johnny Mundt",TE,17,272.02,9,0%,0%,14.3,9,17,53.9,-56.9
539,NYG,"Thomas Fidone II",TE,17,434.10,14,0%,0%,8.9,8,10,69,-57.2
540,TB,"Bauer Sharp",TE,17,394.12,9,0%,0%,11.8,,13,59.7,-57.3
541,PHI,"Grant Calcaterra",TE,17,67.01,9,0%,0%,16.2,14,18,45.9,-57.4
542,KC,"Jake Briningstool",TE,17,428.08,10,0%,0%,8.6,,10,66.6,-57.8
543,ATL,"Charlie Woerner",TE,17,127.11,5,0%,0%,12.2,12,14,54.4,-58
544,TB,"Payne Durham",TE,17,529.04,9,0%,0%,11.5,10,12,52.4,-58.9
545,MIA,"Seydou Traore",TE,17,388.07,12,0%,0%,9.2,,11,54.4,-59.2
546,DEN,"Dallen Bentley",TE,17,382.06,12,0%,0%,10.1,,12,51.2,-59.3
547,NYJ,"Jeremy Ruckert",TE,17,68.11,9,0%,0%,12.1,12,13,44.6,-59.9
548,KC,"John Michael Gyllenborg",TE,17,392.08,10,0%,0%,8.7,,10,45.9,-60.8
549,GB,"RJ Maryland",TE,17,388.06,5,0%,0%,8.7,,10,45.9,-60.8
550,UNS,"Russell Wilson",QB,17,449.11,18,-,36%,-6.6,13,-7,-14.3,-61.3
551,IND,"Mo Alie-Cox",TE,17,282.12,11,0%,10%,18.4,10,18,18.4,-61.5
552,CLE,"Carsen Ryan",TE,17,382.03,9,0%,0%,7.4,,9,41.8,-61.8
553,TEN,"Jaren Kanak",TE,17,389.02,10,0%,0%,7.8,,9,36.7,-62.6
554,IND,"Andrew Ogletree",TE,17,53.11,11,0%,0%,13.1,8,13,13.1,-64.6
555,BAL,"Durham Smythe",TE,17,236.11,7,0%,8%,9.5,11,10,9.5,-66.7
556,IND,"Spencer Shrader",K,10,459.11,11,0%,0%,70.6,5,72,97.2,-83.2
557,ARI,"Joshua Karty",K,8,483.08,8,0%,0%,63.4,31,64,89.6,-91.7
558,IND,"Blake Grupe",K,7,521.12,11,0%,0%,56.1,96,57,82.2,-99.9
559,UNS,"Brandon McManus",K,16,357.07,18,-,0%,108.9,68,131,146.9,-170.8
