Rank,Team,Player,"Fantasy Position",Games,ADP,Bye,SOS,InjuryRisk,"Floor Proj","Consensus Proj","DS Proj",CeilingProj,"3D Value"
54,DET,"Jameson Williams",WR,17,5.03,8,0%,68%,193.2,196,215,277,28.2
55,WAS,"Jayden Daniels",QB,17,6.07,12,0%,71%,286,316,333,432.4,27.4
56,TB,"Bucky Irving",RB,17,3.08,9,0%,83%,194.1,217,209,300.6,27.4
57,PHI,"Jalen Hurts",QB,17,7.02,9,0%,43%,290.5,316,330,432.4,27.2
58,DET,"Sam LaPorta",TE,17,7.08,8,0%,84%,178.9,186,199,248.4,27
59,PIT,"D.K. Metcalf",WR,17,7.09,5,0%,69%,183.9,200,219,262.8,26.6
60,CLE,"Harold Fannin Jr.",TE,17,6.02,9,0%,68%,178,166,198,247.2,26.5
61,CHI,"Rome Odunze",WR,17,6.06,5,0%,79%,184.5,191,205,287,26.1
62,NE,"TreVeyon Henderson",RB,17,4.04,14,0%,37%,179.5,189,197,313.5,26.1
63,JAC,"Trevor Lawrence",QB,17,8.08,8,0%,35%,287.1,300,334,413.9,25.9
64,SF,"Mike Evans",WR,17,5.06,14,0%,93%,180.5,207,210,277,25.7
65,GB,"Tucker Kraft",TE,16,7.10,5,0%,49%,168.3,175,200,242.4,25.5
66,CHI,"Caleb Williams",QB,17,8.03,5,0%,24%,287.1,295,326,417.6,24.7
67,CLE,"Quinshon Judkins",RB,17,5.07,9,0%,45%,183,180,199,282.5,24.5
68,SF,"Brock Purdy",QB,17,10.07,14,0%,24%,284.5,304,327,408.8,23.9
69,LAC,"Justin Herbert",QB,17,9.04,12,0%,36%,284.4,299,323,413.6,23.5
70,PIT,"Jaylen Warren",RB,17,7.07,5,0%,91%,172.8,180,203,264.3,23.5
71,NYG,"Jaxson Dart",QB,17,7.12,14,0%,33%,280.1,275,318,417,22.6
72,DAL,"Dak Prescott",QB,17,8.11,10,0%,27%,282.7,301,325,399.7,22.4
73,HOU,"David Montgomery",RB,17,5.02,6,0%,94%,161.3,190,188,273.8,21.7
74,NE,"Rhamondre Stevenson",RB,17,7.06,14,0%,93%,164.9,171,185,274.2,21.6
75,CAR,"Chuba Hubbard",RB,17,6.09,14,0%,82%,153.7,190,181,284,21.2
76,TEN,"Tony Pollard",RB,17,8.05,10,0%,51%,164.8,181,181,271.6,20.9
77,BUF,"D.J. Moore",WR,17,5.01,7,0%,71%,174.7,190,199,268.1,20.8
78,JAC,"Bhayshul Tuten",RB,17,5.10,8,0%,16%,147.1,159,171,299.3,20.7
79,PIT,"Michael Pittman Jr.",WR,17,9.07,5,0%,94%,177.2,182,204,254.6,20.6
80,JAC,"Parker Washington",WR,17,8.06,8,0%,0%,171.4,139,204,257,20.5
81,DEN,"Bo Nix",QB,17,9.11,12,0%,21%,280.9,296,312,405.7,20.3
82,MIN,"Kyler Murray",QB,15,13.04,6,0%,23%,271.7,290,309,416.7,20.1
83,KC,"Patrick Mahomes",QB,17,9.05,10,0%,23%,271.1,298,308,419,20.1
84,ARI,"Marvin Harrison Jr.",WR,17,6.08,8,0%,90%,172.2,193,196,270.1,20.1
85,JAC,"Jakobi Meyers",WR,17,8.09,8,0%,77%,177,181,201,255.4,20
86,DEN,"Courtland Sutton",WR,17,6.12,12,0%,80%,172.7,188,201,259,20
87,TEN,"Carnell Tate",WR,17,6.01,10,0%,0%,162.1,185,195,273.5,19.5
88,NO,"Jordyn Tyson",WR,17,7.04,11,0%,0%,160,176,195,275.2,19.5
89,SF,"George Kittle",TE,15,9.02,14,0%,53%,110.5,183,184,274.4,19.5
90,GB,"Jayden Reed",WR,17,9.08,5,0%,12%,172.1,163,198,261.1,19.4
91,IND,"Alec Pierce",WR,17,6.10,11,0%,94%,171.4,158,197,262,19.3
92,PIT,"Rico Dowdle",RB,17,6.11,5,0%,48%,151.3,153,170,270.3,18.9
93,DEN,"RJ Harvey",RB,17,6.03,12,0%,41%,144.3,163,168,280.2,18.9
94,SEA,"Jadarian Price",RB,17,8.02,8,0%,0%,141.4,173,164,286.1,18.8
95,MIN,"Jordan Addison",WR,17,9.03,6,0%,77%,167.1,163,197,261.5,18.7
96,DEN,"J.K. Dobbins",RB,17,8.10,12,0%,47%,146.6,154,171,269.4,18.7
97,LAR,"Matthew Stafford",QB,17,10.08,8,0%,37%,280.6,281,302,407.3,18.3
98,DET,"Jared Goff",QB,17,11.10,8,0%,30%,279,285,303,400.4,17.9
99,ATL,"Kyle Pitts",TE,17,7.11,5,0%,85%,168.3,171,177,239.1,17.7
100,SF,"Ricky Pearsall",WR,17,8.12,14,0%,46%,156.2,164,193,266.1,17.3
101,JAC,"Brian Thomas Jr.",WR,17,5.11,8,0%,46%,161.7,195,186,276.9,17.3
102,WAS,"Rachaad White",RB,17,11.02,12,0%,86%,120.5,147,163,272,16.9
103,NO,"Tyler Shough",QB,17,13.05,11,0%,5%,274.1,246,298,402.3,16.6
104,KC,"Travis Kelce",TE,17,9.09,10,0%,65%,157.6,171,183,219.9,15.6
105,TB,"Baker Mayfield",QB,17,12.11,9,0%,26%,278.1,279,290,402.6,15.3
106,CHI,"Kyle Monangai",RB,17,7.01,5,0%,0%,135.8,132,149,256.6,14.8
107,GB,"Jordan Love",QB,17,13.08,5,0%,42%,275.9,273,287,399.4,14.4
108,MIN,"Aaron Jones",RB,17,10.11,6,0%,65%,120.6,164,155,248.9,14.4
109,DAL,"Brandon Aubrey",K,17,12.06,10,0%,6%,157.4,172,177,190.9,14.3
110,TEN,"Tyjae Spears",RB,17,13.01,10,0%,44%,132.5,123,152,240.7,14.1
111,TB,"Kenneth Gainwell",RB,17,9.06,9,0%,52%,132.4,135,152,241.9,14.1
112,MIN,"Jordan Mason",RB,17,10.05,6,0%,88%,126.6,127,149,247.2,13.8
113,TB,"Chris Godwin",WR,17,8.04,9,0%,94%,154.9,178,182,258.8,13.2
114,LAR,"Blake Corum",RB,17,8.07,8,0%,32%,127.7,120,134,262.2,13
115,CAR,"Jonathon Brooks",RB,17,13.06,14,0%,44%,107.9,67,127,284.5,12.6
116,NE,"Romeo Doubs",WR,17,9.12,14,0%,90%,154.5,156,186,245.7,12.5
117,LAC,"Quentin Johnston",WR,17,10.01,12,0%,86%,148.4,141,183,247.4,11.4
118,HOU,"C.J. Stroud",QB,17,13.07,6,0%,30%,269.3,260,281,387.2,11.3
119,HOU,"Woody Marks",RB,17,12.01,6,0%,0%,119.7,93,132,244.7,11.2
120,ARI,"Michael Wilson",WR,17,6.05,8,0%,58%,149.2,154,178,255.7,11
121,WAS,"Jacory Croskey-Merritt",RB,17,10.09,12,0%,44%,106.7,122,124,264.3,11
122,SEA,"Zach Charbonnet",RB,7,10.04,8,0%,62%,50.8,96,68,149.1,11
123,IND,"Josh Downs",WR,17,11.05,11,0%,91%,151.2,162,174,260.6,10.8
124,CLE,"KC Concepcion",WR,17,11.01,9,0%,0%,146.3,148,176,257.4,10.6
125,PHI,"Makai Lemon",WR,17,7.05,9,0%,0%,145.8,138,172,267.6,10.6
126,IND,"Daniel Jones",QB,17,16.11,11,0%,36%,259.5,252,276,394.8,10.5
127,UNS,"Stefon Diggs",WR,17,14.07,18,-,47%,132.8,175,184,249,10.5
128,LAC,"Cameron Dicker",K,17,14.08,12,0%,6%,150.9,160,170,181.4,10.4
129,MIA,"Malik Willis",QB,17,14.11,12,0%,5%,262.5,230,268,404.5,10.1
130,DET,"Isiah Pacheco",RB,17,14.09,8,0%,75%,107.9,107,121,248.5,9.7
131,KC,"Xavier Worthy",WR,17,12.05,10,0%,75%,142.8,169,176,252.2,9.5
132,CLE,"Dylan Sampson",RB,17,14.03,9,0%,35%,110.6,93,127,231.3,9.5
133,TEN,"Wan'Dale Robinson",WR,17,8.01,10,0%,45%,153.3,155,172,251.4,9.3
134,DEN,"Denver Broncos",DEF,17,43.10,12,0%,0%,119.8,88,120,119.8,9.3
135,HOU,"Jayden Higgins",WR,17,13.02,6,0%,16%,145.3,147,169,261.9,9.1
136,UNS,"Brandon Aiyuk",WR,17,13.12,18,-,44%,132.2,145,174,259.1,8.9
137,JAC,"Chris Rodriguez",RB,17,12.10,8,0%,17%,97.5,94,111,260.5,8.7
138,BUF,"Khalil Shakir",WR,17,11.12,7,0%,88%,152.7,164,174,243,8.5
139,NE,"New England Patriots",DEF,17,16.07,14,0%,0%,114.7,77,115,114.7,8.4
140,NO,"Alvin Kamara",RB,17,12.04,11,0%,93%,100.5,111,112,251.3,8.4
141,HOU,"Houston Texans",DEF,17,10.12,6,0%,0%,117.4,88,117,117.4,8.3
142,SEA,"Seattle Seahawks",DEF,17,12.12,8,0%,0%,117.4,77,117,117.4,8.3
143,BUF,"Dalton Kincaid",TE,17,10.10,7,0%,77%,150.4,150,162,218.3,7.9
144,TEN,"Cameron Ward",QB,17,16.09,10,0%,26%,256.4,241,262,397.7,7.7
145,NYG,"Tyrone Tracy Jr.",RB,17,11.11,14,0%,69%,97.9,106,108,247.5,7.5
146,BAL,"Mark Andrews",TE,17,11.04,7,0%,49%,148.6,147,162,214.8,7.1
147,SEA,"Sam Darnold",QB,17,15.06,8,0%,25%,258.1,252,261,391.1,7
148,HOU,"Ka'imi Fairbairn",K,17,16.02,6,0%,0%,148.6,157,160,177.4,6.9
149,DAL,"Jake Ferguson",TE,17,9.10,10,0%,83%,159.7,158,165,199.3,6.8
150,PIT,"Aaron Rodgers",QB,17,17.09,5,0%,39%,254.3,196,259,386.6,6
151,GB,"Green Bay Packers",DEF,17,27.08,5,0%,0%,113.4,80,113,113.4,6
152,JAC,"Cam Little",K,17,17.01,8,0%,0%,146.9,146,153,180.5,5.2
153,PHI,"Dallas Goedert",TE,17,11.07,9,0%,70%,146.9,147,160,207.5,5.1
154,GB,"Matthew Golden",WR,17,12.02,5,0%,91%,135.6,155,156,263.4,4.7
155,WAS,"Kaytron Allen",RB,17,17.02,12,0%,0%,81.3,56,88,251.9,4.7
156,BAL,"Tyler Loop",K,17,21.05,7,0%,0%,143.6,149,153,178.8,4.6
157,BUF,"Buffalo Bills",DEF,17,28.02,7,0%,0%,107.2,76,107,107.2,4.6
158,LAC,"Keaton Mitchell",RB,17,14.10,12,0%,15%,89.7,69,100,214.2,4.1
159,TEN,"Calvin Ridley",WR,17,18.03,10,0%,65%,137.1,140,159,248.8,3.9
160,BAL,"Baltimore Ravens",DEF,17,24.12,7,0%,0%,107.3,95,107,107.3,3.7
161,JAC,"Jacksonville Jaguars",DEF,17,16.08,8,0%,0%,105.3,72,105,105.3,3.7
162,LAC,"Oronde Gadsden II",TE,17,9.01,12,0%,0%,140.8,138,153,212.7,3.3
163,LAR,"Los Angeles Rams",DEF,17,15.10,8,0%,0%,106.8,77,107,106.8,3.3
164,UNS,"Deebo Samuel",WR,17,16.06,18,-,95%,131.2,142,164,237.9,3.2
165,MIN,"Minnesota Vikings",DEF,17,17.03,6,0%,0%,109.7,78,110,109.7,3.2
166,ARI,"Tyler Allgeier",RB,17,11.03,8,0%,37%,83.3,85,102,200,3.2
167,ATL,"Brian Robinson Jr.",RB,17,12.08,5,0%,37%,82.5,87,101,201.3,3.2
168,DET,"Jake Bates",K,17,20.10,8,0%,6%,146.6,150,150,175,3.1
169,CHI,"Cairo Santos",K,17,37.08,5,0%,0%,142.2,145,151,174,2.9
170,SF,"Eddy Pineiro",K,17,21.08,14,0%,0%,143.7,132,151,172.5,2.8
171,LAR,"Harrison Mevis",K,17,22.02,8,0%,0%,145.1,137,150,175,2.8
172,NYJ,"Omar Cooper Jr.",WR,17,13.03,9,0%,0%,134.8,133,148,263.7,2.7
173,GB,"Trey Smack",K,17,,5,0%,0%,143.6,,150,175,2.5
174,NE,"Hunter Henry",TE,17,10.06,14,0%,64%,143.9,147,156,198.6,2.4
175,TB,"Jalen McMillan",WR,17,14.02,9,0%,52%,130.4,99,152,257.8,2.4
176,ARI,"Jacoby Brissett",QB,13,19.04,8,0%,6%,235.8,212,248,384.8,2.3
177,PIT,"Pittsburgh Steelers",DEF,17,22.12,5,0%,0%,105.5,78,106,105.5,2.2
178,BAL,"Justice Hill",RB,17,25.07,7,0%,36%,89,82,96,191.4,2.2
179,CAR,"Bryce Young",QB,17,15.11,14,0%,20%,240.1,236,243,390.5,2
180,JAC,"Brenton Strange",TE,17,12.07,8,0%,39%,141.6,145,156,196,1.6
181,NYJ,"Kenyon Sadiq",TE,17,10.03,9,0%,0%,137.8,131,147,215.4,1.4
182,DEN,"Jonah Coleman",RB,17,11.06,12,0%,0%,68.8,45,78,226.8,1.4
183,NYJ,"Geno Smith",QB,16,20.09,9,0%,64%,231.4,242,241,390.6,1.2
184,NO,"Juwan Johnson",TE,17,11.09,11,0%,79%,141.5,139,154,195.4,0.9
185,KC,"Emmett Johnson",RB,17,13.09,10,0%,0%,65.3,37,78,221.6,0.9
186,LVR,"Fernando Mendoza",QB,13,15.02,8,0%,0%,232.8,246,238,391.9,0.7
187,DEN,"Wil Lutz",K,17,36.09,12,0%,0%,144.9,145,148,171.6,0.7
188,LAC,"Los Angeles Chargers",DEF,17,21.11,12,0%,0%,103.8,70,104,103.8,0.7
189,CLE,"Denzel Boston",WR,17,14.01,9,0%,0%,124.8,128,145,261.3,0.6
190,KC,"Harrison Butker",K,17,31.08,10,0%,0%,144.9,145,148,170.1,0.2
191,NO,"Charlie Smyth",K,17,,11,0%,0%,143.5,,148,170.1,0
192,SEA,"Rashid Shaheed",WR,17,13.11,8,0%,82%,132.7,135,147,247.6,0
193,CLE,"Deshaun Watson",QB,8,27.10,9,0%,9%,114.8,49,121,247.8,0
194,SF,"San Francisco 49ers",DEF,17,22.05,14,0%,0%,102,67,102,102,0
195,UNS,"Joe Mixon",RB,17,23.10,18,-,67%,52.5,28,88,197,0
196,UNS,"Keenan Allen",WR,17,24.11,18,-,94%,115.1,126,156,241.1,-0.2
197,ARI,"James Conner",RB,17,11.08,8,0%,88%,71.8,76,87,173.1,-0.8
198,LVR,"Mike Washington Jr.",RB,17,14.04,8,0%,0%,59.3,56,71,211.8,-0.9
199,CIN,"Samaje Perine",RB,17,34.02,10,0%,14%,74.4,68,88,166.3,-1
200,UNS,"Najee Harris",RB,17,24.05,18,-,27%,54.8,68,84,185.5,-1
201,KC,"Kansas City Chiefs",DEF,17,25.08,10,0%,0%,102.7,70,103,102.7,-1.1
202,NYG,"Isaiah Likely",TE,17,10.02,14,0%,16%,137.5,142,145,202.7,-1.2
203,PIT,"Chris Boswell",K,17,29.05,5,0%,0%,142.9,141,146,170.6,-1.3
204,TB,"Sean Tucker",RB,17,17.05,9,0%,18%,64.6,47,70,200.1,-1.5
205,NYJ,"Braelon Allen",RB,17,17.07,9,0%,53%,64.5,77,68,203.7,-1.5
206,SEA,"Emanuel Wilson",RB,17,16.04,8,0%,0%,57,47,71,199.7,-1.7
207,CAR,"Jalen Coker",WR,17,13.10,14,0%,6%,130.2,129,145,241.6,-1.8
208,CHI,"Chicago Bears",DEF,17,24.09,5,0%,0%,102.9,70,103,102.9,-1.8
209,NE,"Andres Borregales",K,17,22.04,14,0%,0%,141.8,147,146,168.1,-2
210,UNS,"Tyreek Hill",WR,10,15.08,18,-,41%,78.9,149,144,275.5,-2.1
211,ARI,"Trey Benson",RB,17,15.09,8,0%,45%,61.9,56,72,187.2,-2.1
212,GB,"MarShawn Lloyd",RB,17,38.12,5,0%,88%,52.1,36,65,208.4,-2.1
213,DAL,"Jaydon Blue",RB,17,21.06,10,0%,29%,57.5,62,68,196.2,-2.3
214,KC,"Brashard Smith",RB,17,28.11,10,0%,23%,58.7,47,72,186.1,-2.4
215,NYJ,"Isaiah Davis",RB,17,45.02,9,0%,0%,70,44,74,173.2,-2.5
216,MIN,"T.J. Hockenson",TE,17,14.05,6,0%,57%,134.9,146,147,190.7,-2.7
217,BUF,"Ty Johnson",RB,17,28.06,7,0%,25%,69.9,69,82,152.2,-2.7
218,HOU,"Dalton Schultz",TE,17,12.09,6,0%,82%,137.2,129,149,183.4,-2.9
219,SEA,"Jason Myers",K,17,17.11,8,0%,0%,142.3,161,145,167,-2.9
220,UNS,"Nick Chubb",RB,17,35.05,18,-,61%,53.9,28,77,169.4,-3
221,DET,"Detroit Lions",DEF,17,23.08,8,0%,0%,102.3,71,102,102.3,-3.2
222,SEA,"George Holani",RB,17,29.09,8,0%,0%,43.8,24,55,137,0
223,JAC,"LeQuint Allen",RB,17,25.12,8,0%,17%,64.7,32,70,168.9,-3.3
224,TEN,"Nicholas Singleton",RB,17,15.04,10,0%,0%,47.3,43,56,208.5,-3.5
225,TB,"Chase McLaughlin",K,17,19.08,9,0%,0%,140.2,144,145,167.6,-3.6
226,UNS,"Austin Ekeler",RB,17,37.03,18,-,84%,51.5,33,69,171.7,-3.9
227,TB,"Tampa Bay Buccaneers",DEF,17,22.08,9,0%,0%,97.4,68,97,97.4,-4
228,CLE,"Jerry Jeudy",WR,17,15.03,9,0%,55%,118.3,150,138,247.5,-4.1
229,NYG,"New York Giants",DEF,17,28.01,14,0%,0%,101.3,86,101,101.3,-4.1
230,PHI,"Philadelphia Eagles",DEF,17,15.12,9,0%,0%,101.2,76,101,101.2,-4.2
231,UNS,"Kareem Hunt",RB,17,41.01,18,-,42%,51.5,24,74,158.3,-4.2
232,MIN,"Will Reichard",K,17,19.12,6,0%,0%,139.9,141,143,168.5,-4.3
233,PHI,"Jake Elliott",K,17,29.11,9,0%,0%,140.2,136,145,164.7,-4.4
234,MIN,"Jauan Jennings",WR,17,12.03,6,0%,85%,116,147,132,257.1,-4.5
235,PIT,"Germie Bernard",WR,17,20.03,5,0%,0%,119.1,98,135,246.3,-4.8
236,LAC,"Tre Harris",WR,17,18.06,12,0%,49%,117.8,106,131,255.3,-4.8
237,UNS,"Antonio Gibson",RB,17,45.10,18,-,22%,48.2,4,74,148.2,-4.9
238,GB,"Christopher Brooks",RB,17,37.01,5,0%,0%,50.5,43,56,182.4,-4.9
239,SF,"Jordan James",RB,17,21.03,14,0%,0%,47.9,41,53,186.2,-5.1
240,PHI,"Tank Bigsby",RB,17,16.01,9,0%,17%,47.6,72,50,185.6,-5.5
241,LAC,"Kimani Vidal",RB,17,19.03,12,0%,0%,54.4,49,59,159.7,-5.7
242,WAS,"Chigoziem Okonkwo",TE,17,14.12,12,0%,34%,131.3,124,135,196.2,-5.8
243,BUF,"Tyler Bass",K,17,26.08,7,0%,0%,138.5,141,143,164.2,-5.9
244,WAS,"Jake Moody",K,17,59.03,12,0%,0%,138.3,134,141,167.9,-5.9
245,LVR,"Tre Tucker",WR,17,19.09,8,0%,0%,119.6,103,137,233.6,-5.9
246,SF,"Kaelon Black",RB,17,,14,0%,0%,44.5,,49,183,-5.9
247,MIA,"Jaylen Wright",RB,17,20.12,12,0%,7%,45.2,48,53,172.9,-6.1
248,NYJ,"Adonai Mitchell",WR,17,18.10,9,0%,12%,118.1,79,128,250.2,-6.2
249,CLE,"Cleveland Browns",DEF,17,18.04,9,0%,0%,95.4,68,95,95.4,-6.6
250,ATL,"Michael Penix Jr.",QB,9,17.12,5,0%,20%,124.8,167,127,230.5,-6.7
251,NO,"Kendre Miller",RB,17,21.09,11,0%,43%,39.4,37,49,172.6,-6.8
252,ATL,"Tua Tagovailoa",QB,8,20.02,5,0%,28%,109.7,140,113,212.7,-7
253,IND,"Indianapolis Colts",DEF,17,23.09,11,0%,0%,93.7,68,94,93.7,-7.2
254,MIA,"Ollie Gordon II",RB,17,26.02,12,0%,0%,41.7,36,44,166.7,-7.7
255,TEN,"Tennessee Titans",DEF,17,27.02,10,0%,0%,94.9,62,95,94.9,-7.9
256,CLE,"Shedeur Sanders",QB,7,20.05,9,0%,18%,90.3,98,95,190.1,-8.1
257,NO,"New Orleans Saints",DEF,17,26.12,11,0%,0%,91.6,57,92,91.6,-8.1
258,NYG,"Devin Singletary",RB,17,43.01,14,0%,34%,44.2,32,49,147.4,-8.2
259,MIN,"Demond Claiborne",RB,17,23.03,6,0%,0%,36.6,30,43,163.6,-8.2
260,NYG,"Jason Sanders",K,17,40.07,14,0%,0%,136.6,131,139,164.5,-8.4
261,BAL,"Adam Randall",RB,17,,7,0%,0%,36.8,,43,160.4,-8.4
262,DAL,"Dallas Cowboys",DEF,17,23.12,10,0%,0%,93.1,68,93,93.1,-8.6
263,BUF,"Ray Davis",RB,17,23.06,7,0%,15%,33,63,44,158.5,-8.6
264,WAS,"Jerome Ford",RB,17,30.01,12,0%,46%,38.1,57,46,146.9,-8.9
265,TB,"Cade Otton",TE,17,17.08,9,0%,69%,129.1,114,134,178.8,-9
266,UNS,"Alexander Mattison",RB,17,41.10,18,-,8%,43.9,,52,129.2,-9
267,IND,"DJ Giddens",RB,17,29.03,11,0%,13%,38.7,37,43,146.2,-9.2
268,SF,"Kyle Juszczyk",RB,17,61.08,14,0%,0%,50.2,32,56,111.5,-9.3
269,UNS,"Miles Sanders",RB,17,42.07,18,-,66%,44.4,74,50,124.7,-9.4
270,CAR,"Ryan Fitzgerald",K,17,,14,0%,0%,133.8,,139,161.7,-9.7
271,CIN,"Evan McPherson",K,17,18.11,10,0%,0%,135,149,136,166.4,-9.9
272,LVR,"Jalen Nailor",WR,17,16.10,8,0%,0%,111.4,94,127,231.6,-9.9
273,NYG,"Darnell Mooney",WR,17,20.06,14,0%,94%,112.9,103,125,232.1,-10
274,PIT,"Kaleb Johnson",RB,17,21.01,5,0%,9%,32.2,50,37,149.9,-10.1
275,WAS,"Antonio Williams",WR,17,16.05,12,0%,0%,107.6,116,117,250.3,-10.3
276,ARI,"Arizona Cardinals",DEF,17,29.02,8,0%,0%,93.1,64,93,93.1,-10.3
277,HOU,"Jaylin Noel",WR,17,25.03,6,0%,11%,108.2,56,120,242.8,-10.4
278,WAS,"Jeremy McNichols",RB,17,30.08,12,0%,0%,40.1,16,45,122.5,-10.5
279,PIT,"Pat Freiermuth",TE,17,20.07,5,0%,46%,116.4,121,129,186.3,-10.7
280,ARI,"Carson Beck",QB,4,,8,0%,0%,53.1,,55,112.2,-10.8
281,SEA,"Cooper Kupp",WR,17,21.04,8,0%,94%,109.1,122,121,236.4,-10.9
282,CAR,"Carolina Panthers",DEF,17,30.05,14,0%,0%,91.1,73,91,91.1,-11.2
283,SF,"Isaac Guerendo",RB,17,35.07,14,0%,50%,32.7,30,37,130,-11.2
284,CAR,"Trevor Etienne",RB,17,45.09,14,0%,13%,35.8,23,40,121.3,-11.3
285,PIT,"Eli Heidenreich",RB,17,,5,0%,0%,31.5,,37,129.7,-11.3
286,LVR,"Jack Bech",WR,17,25.02,8,0%,23%,101.9,75,116,249,-11.4
287,MIA,"Miami Dolphins",DEF,17,28.10,12,0%,0%,90.8,59,91,90.8,-11.4
288,IND,"Seth McGowan",RB,17,33.08,11,0%,0%,28.5,31,33,134,-11.6
289,ATL,"Nick Folk",K,17,55.03,5,0%,0%,133.3,141,136,161.8,-11.8
290,TEN,"Gunnar Helm",TE,17,17.10,10,0%,0%,119.2,98,127,182.6,-11.9
291,CIN,"Cincinnati Bengals",DEF,17,27.03,10,0%,0%,88.1,64,88,88.1,-12
292,SEA,"AJ Barner",TE,17,15.01,8,0%,36%,119.2,102,123,188.1,-12.2
293,PHI,"Will Shipley",RB,17,43.04,9,0%,8%,31.5,28,33,122.7,-12.2
294,LVR,"Las Vegas Raiders",DEF,17,28.05,8,0%,0%,90.8,60,91,90.8,-12.3
295,DAL,"Phil Mafah",RB,17,42.04,10,0%,0%,28.9,7,31,125.8,-12.3
296,LVR,"Kirk Cousins",QB,4,29.01,8,0%,9%,52,31,53,106.2,-12.4
297,KC,"Emari Demercado",RB,17,28.04,10,0%,17%,32.1,33,38,105.7,-12.7
298,LAR,"Jarquez Hunter",RB,17,34.07,8,0%,0%,23.4,21,28,129.4,-12.9
299,NYG,"Darius Slayton",WR,17,30.02,14,0%,77%,104.5,90,116,232.2,-13.3
300,NO,"Ty Chandler",RB,17,44.08,11,0%,8%,30.6,14,38,95.6,-13.3
301,NE,"Jamarion Miller",RB,17,,14,0%,0%,25.3,,29,119.2,-13.3
302,ATL,"Zachariah Branch",WR,17,18.09,5,0%,0%,96.6,65,112,244.7,-13.4
303,NO,"Devin Neal",RB,17,24.06,11,0%,0%,31.8,38,38,94.8,-13.4
304,NYJ,"New York Jets",DEF,17,29.12,9,0%,0%,88.3,57,88,88.3,-13.6
305,JAC,"Travis Hunter",WR,17,14.06,8,0%,44%,87.4,128,95,280.3,-14.1
306,SEA,"Kenny McIntosh",RB,17,36.07,8,0%,0%,24.6,5,27,109.3,-14.1
307,KC,"Jaydn Ott",RB,17,,10,0%,0%,19.5,,24,114.7,-14.3
308,TEN,"Joey Slye",K,17,38.08,10,0%,0%,130.3,127,134,158.5,-14.5
309,NE,"Kayshon Boutte",WR,17,15.07,14,0%,0%,103.7,93,115,225.9,-14.5
310,NO,"Audric Estime",RB,17,35.11,11,0%,25%,26.8,11,30,88.2,-14.9
311,CLE,"Raheim Sanders",RB,17,42.10,9,0%,0%,19.5,15,22,110.6,-14.9
312,DAL,"Ryan Flournoy",WR,17,20.11,10,0%,0%,98,70,115,224.8,-15.2
313,MIA,"Le'Veon Moss",RB,17,,12,0%,0%,19.2,,23,101.7,-15.3
314,CHI,"Roschon Johnson",RB,17,41.07,5,0%,6%,17.9,30,20,109.4,-15.3
315,BAL,"Rashod Bateman",WR,17,25.06,7,0%,43%,97.5,117,111,232.8,-15.4
316,CIN,"Tahj Brooks",RB,17,36.01,10,0%,0%,18.7,34,21,103.7,-15.5
317,TEN,"Michael Carter",RB,17,44.02,10,0%,46%,28.4,5,33,71.8,-15.6
318,ATL,"Tyler Goodson",RB,17,40.01,5,0%,0%,17.8,13,20,101.2,-15.8
319,JAC,"J'Mari Taylor",RB,17,,8,0%,0%,18,,22,94.2,-15.9
320,HOU,"Jawhar Jordan",RB,17,33.10,6,0%,0%,23.3,32,26,77.5,-16.3
321,WAS,"Washington Commanders",DEF,17,27.11,12,0%,0%,86.1,66,86,86.1,-16.4
322,WAS,"Robert Henry Jr.",RB,17,,12,0%,0%,14.7,,21,91.3,-16.4
323,CLE,"Andre Szmyt",K,17,,9,0%,0%,128.6,,133,156.5,-16.5
324,LVR,"Matt Gay",K,17,33.04,8,0%,0%,129.9,141,133,155.1,-16.6
325,LVR,"Roman Hemby",RB,17,,8,0%,0%,16.6,,21,88.1,-16.6
326,UNS,"David Njoku",TE,17,17.06,18,-,86%,102.6,95,117,183.1,-16.7
327,DEN,"Tyler Badie",RB,17,34.03,12,0%,0%,19.9,18,22,77.4,-16.9
328,DEN,"Pat Bryant",WR,17,19.06,12,0%,0%,95.2,78,107,229.9,-17.1
329,SF,"De'Zhaun Stribling",WR,17,,14,0%,0%,91.3,,103,241,-17.1
330,HOU,"Noah Whittington",RB,17,,6,0%,0%,15.6,,20,77.2,-17.4
331,BAL,"Rasheen Ali",RB,17,47.06,7,0%,0%,14.7,35,16,81.6,-17.6
332,CIN,"Mike Gesicki",TE,17,24.10,10,0%,37%,101.6,99,115,176.6,-18.1
333,TEN,"Kalel Mullings",RB,17,44.03,10,0%,0%,13.9,10,16,73.4,-18.1
334,NYJ,"Cade York",K,17,24.02,9,0%,0%,128.3,88,131,153.2,-18.6
335,NO,"Devaughn Vele",WR,17,25.01,11,0%,0%,97.5,72,113,204.1,-18.6
336,BUF,"Desmond Reid",RB,17,,7,0%,0%,12.7,,14,69.8,-18.7
337,NYJ,"Chip Trayanum",RB,17,,9,0%,0%,12.2,,14,67.9,-18.9
338,DEN,"Jaleel McLaughlin",RB,17,35.10,12,0%,17%,16,20,17,50.5,-19.4
339,NO,"CJ Donaldson",RB,17,,11,0%,0%,10.6,,12,64.5,-19.4
340,KC,"Tyquan Thornton",WR,17,38.03,10,0%,35%,87.1,40,101,227.8,-19.6
